ACCOUNTID,game_count
204443861,1090
204082984,1090
201550832,1089
204092484,1089
204004295,1087
203896800,1087
203092008,1086
204185418,1084
201819923,1081
204089442,1081
203991099,1079
204316908,1078
203992211,1075
204001482,1074
203295408,1074
202380908,1074
202070434,1074
204203698,1074
203986870,1073
203949395,1072
204340282,1071
203275852,1070
204796556,1067
204495790,1066
204414362,1066
204256923,1066
204626718,1064
203936425,1064
202751219,1063
204245445,1062
203135099,1061
203183976,1060
204269654,1059
203605023,1059
202454498,1058
203001572,1056
204089343,1054
202807401,1054
201953478,1053
204269751,1051
203830264,1051
203841172,1051
202959346,1050
118424,1049
203921998,1046
203800437,1046
204112032,1044
204740821,1043
204580347,1043
204447829,1043
201739509,1042
204008444,1042
203902149,1042
203924863,1041
204574804,1039
203900300,1038
203496071,1036
203732088,1035
204044432,1029
204198020,1028
204157131,1028
203602636,1027
201831308,1027
204400371,1027
204221123,1026
202254764,1026
200887028,1026
204644319,1025
202551766,1023
204321434,1022
204346309,1022
202989102,1021
203791180,1019
204358791,1018
204190726,1017
204527378,1016
203624729,1016
204132851,1016
203624319,1015
201021566,1015
204265724,1014
203094724,1013
204866324,1013
203904001,1010
203688037,1009
204262916,1008
204409069,1006
204127451,1005
203009258,1005
204420331,1005
203238372,1004
204413851,1004
203430951,1004
204746945,1002
202083446,1002
203878127,1001
204297208,1000
200680991,999
201332948,998
203902616,998
1120333,998
203359252,997
214291,996
203986806,994
204099543,994
204301585,992
203688515,990
204213730,990
203581435,989
204163798,989
204428961,989
201515238,988
203318605,987
202325672,986
204170696,986
203744582,985
203176113,984
675808,983
203917010,982
201717769,982
203938037,982
203639498,980
201344663,978
204214491,978
203706691,978
204223349,976
203963052,976
204072198,975
200757830,975
203633260,974
201265093,974
203990266,974
202958425,974
203898165,973
204152324,973
202349179,972
204136619,972
204324816,969
200753205,969
204327834,968
202996310,968
200986012,968
204385335,968
203821555,967
202900474,967
204304354,967
201937295,967
204554920,965
204559132,965
203930075,959
203540359,957
203815755,957
202185970,957
204231798,956
203555916,956
203889592,955
201008347,955
203759779,954
203788306,953
204142461,952
203104453,951
378825,949
203061877,949
201131050,949
204378920,948
201128908,947
202653469,947
204210837,947
204326769,946
204115973,946
203387073,944
204506460,944
204255324,944
204077036,943
203956674,942
204107531,942
204341169,941
204247274,940
203788522,940
204369588,938
202938415,938
204216944,937
203144494,937
200031653,937
203766062,937
203839391,935
204290923,934
204301963,934
204234980,934
203247826,933
201208904,933
204066634,932
204704789,932
204098129,932
203941110,931
204075511,928
202905933,927
293286,927
204526056,927
204507949,926
204399353,926
753834,925
204476024,924
202512080,923
204478299,923
201255975,923
204075095,923
204093255,923
204047002,923
203602302,923
204307353,922
204405218,922
203941095,921
204185095,921
203639087,921
201272474,921
204772948,920
203825130,920
204330221,920
204175929,919
203947002,919
204160085,918
202598853,917
204421720,917
204215549,917
201275680,916
756219,916
201748258,916
204605842,915
202336166,915
204437360,914
201627335,914
203515010,913
203828794,912
204413835,912
204278285,912
204433012,911
204167915,910
204020323,910
204338655,910
204136298,909
200755614,909
203664963,908
203003245,908
203231044,907
200218894,907
204457611,907
1003922,906
204484050,906
204154670,905
203563091,904
203371230,904
204654123,903
204580466,902
203848659,902
203993962,902
204223375,900
203861878,899
203540278,898
204072675,897
203192965,897
203925385,896
204199739,896
203814064,896
204366570,895
204195242,895
204153720,895
200975402,894
204135084,893
203613504,893
204549520,893
204023643,893
202594656,893
204183041,892
1108280,891
203944888,891
200905609,890
201459206,890
203834734,890
200475885,889
203717909,889
202513112,888
203389228,887
204500784,886
204463416,886
204284986,885
203911268,884
204453487,884
204115868,884
203479214,883
204188076,883
204062498,882
203900895,882
204106862,882
203861084,881
204205350,880
203343861,880
204218496,880
204062662,879
203089158,879
204069862,878
204473849,877
203595735,877
204122765,877
204169009,877
203080837,875
204134587,875
204369670,875
204338622,875
583663,875
202202107,875
204287152,874
204340828,873
201035144,872
204165074,872
204010140,871
204360679,871
204122450,871
202397878,870
204121087,869
204416110,869
745505,869
204130510,869
204471211,868
204429561,868
203872333,868
203638514,867
717932,867
201020942,867
203963532,866
200891908,864
602385,863
204272114,863
203904950,862
204447424,862
207037,862
203796140,861
200427014,861
129498,861
204131479,861
771083,861
203578186,860
203840349,860
202893655,860
200467356,860
204674565,860
204401145,859
201342267,859
204739623,859
204573980,859
203274940,858
204065496,858
