ACCOUNTID,game_count
201900471,815
201762318,814
201569516,813
201739727,811
200893615,811
201837032,810
202041179,810
201758948,809
201825020,809
202077328,808
201786146,807
200600751,807
201844195,807
201975056,806
201329329,806
201926753,804
201708363,804
201414125,804
201294241,803
201958620,803
201884962,802
201913385,801
201774789,801
201993606,801
201842377,801
201924068,800
201787862,800
200751869,800
201679443,800
201399542,799
201774549,798
201863727,798
201460724,797
201929935,797
202033187,797
201774304,796
201784429,795
201750379,795
200986547,794
201608836,793
201238213,793
201681346,792
201906875,791
201938202,790
201404738,789
200412676,789
201728597,789
201841005,789
201926993,789
201930410,789
201799685,788
200641519,788
201280792,788
201314473,788
201866253,787
201712031,787
201489363,786
201821620,786
201078848,786
201798000,786
200242152,786
201195766,785
201467140,785
201605438,785
201510122,784
201876854,782
200289219,782
201270231,782
201836849,782
200705933,782
201764741,782
201813824,781
200395457,781
201512333,780
201455886,780
201762377,780
201691203,780
201722531,780
200620268,780
201713733,778
201413347,778
202038780,778
201847248,778
201637441,778
202001460,777
200702878,777
201929759,777
201924457,776
200035436,776
201659374,776
201764820,776
201890534,776
201915469,775
201989717,773
201157023,773
201732374,773
201961763,772
201867924,772
201914517,772
201989223,772
201718018,771
200088039,771
200948298,770
201795148,770
201720888,770
201764998,770
201872599,770
201229892,770
201796416,769
201997554,767
202024761,767
201896653,767
200352889,766
201760644,766
201509911,766
201900413,766
201591335,766
201862886,766
200770359,764
202005046,764
201545270,764
201672397,764
201920629,763
201982568,763
201766822,762
201894290,762
201786966,761
201735930,761
201843674,760
201226405,759
201885496,759
201604353,759
201889815,758
201413475,758
201948164,758
202006031,758
201798445,757
201382452,757
200566398,756
201555131,756
201882885,755
201634709,755
201953639,755
201715204,754
201329300,754
201856096,754
201896939,754
201892869,754
202047039,753
201697217,752
201063100,751
201953582,751
201708497,751
201888010,751
201177116,751
201696625,749
201926708,749
201028720,747
201808734,747
201853259,746
202002664,746
201794442,746
201521005,746
201602014,745
201378422,745
201819080,745
201832905,745
201727017,745
201264658,745
201172780,745
201127121,744
201374383,744
201478251,744
201888980,743
201727267,743
201878087,743
201415370,743
200801508,743
201811452,743
201662427,742
201769291,742
201600818,742
200592729,741
201823490,741
201898679,739
201891960,739
201704864,738
201838825,738
201924180,738
201765732,738
201875221,738
201660454,738
201665270,737
201710933,737
201720583,736
201796875,736
201767178,736
201829176,735
201878466,735
201893003,735
201620705,735
201217925,735
201964638,733
201878264,733
201802672,733
200140798,731
201703947,731
201921562,731
200662267,731
201791327,731
201811611,731
201524638,730
201730123,730
201974384,730
201879718,729
201992769,729
201794241,728
201678781,728
200877164,728
201978204,728
201878814,727
201955838,727
201958948,727
201801550,726
201872603,726
201909160,725
201901178,724
201567138,724
201850383,724
201451087,723
201571167,723
201922347,722
200306092,722
200839296,722
200202376,721
201624492,721
201802688,721
201372333,720
201852191,720
200413709,719
202049551,719
201327394,718
201619510,718
201557213,718
201349553,717
201892620,717
201651450,716
201773734,716
202043675,715
200083528,715
200126856,715
201804426,715
201676593,714
201725130,714
201835984,714
202086574,714
200888677,713
201769145,713
201893990,713
201778067,712
201833782,712
201839427,712
202034547,710
201787448,710
201524564,709
200914074,709
201909265,709
202022628,708
201867007,708
201712715,708
201012068,707
201183508,706
201791100,706
201792920,706
201821583,706
201832310,706
200688310,706
201921122,706
201788803,706
201977524,705
201799277,705
200370821,705
201286762,705
201898280,705
201035605,704
200054206,704
201658142,704
201771327,703
201781915,703
201647364,703
201953285,703
201631959,702
201879362,701
201892733,701
201865194,701
201804968,700
201899022,700
201944715,700
201725012,699
201765839,699
201719358,699
201595161,698
201932175,698
201953813,698
201966934,698
201352890,698
201478534,697
201865217,697
201728791,697
201961691,697
201959351,696
200832379,696
201628191,696
201738336,696
201886959,696
202011396,696
200478732,695
201169504,695
201756083,694
201440536,694
201849778,693
201629423,693
201484839,692
200245885,692
201834760,692
201595279,692
201628523,691
201931133,691
201757215,691
201812581,691
201936535,690
201109997,690
202032855,689
201448037,689
201923390,689
201924834,689
200030754,689
201901142,688
201615979,688
201833622,688
201971527,688
201232489,688
201867971,688
201698444,688
201845346,688
201929393,688
201860899,687
201742592,687
202031440,687
201038725,687
201865370,687
201005056,687
201208560,686
200876447,686
201799631,686
201806240,686
201879843,685
201936663,685
201783291,685
200194139,684
201921367,684
201893939,683
202015010,683
201867310,683
201899254,683
201823627,683
201607367,683
201961662,683
202001560,683
200376084,682
200489133,682
201839247,682
200775836,682
200794530,681
201897115,681
201785256,681
201883269,681
201701779,680
201888237,680
200679840,680
201618354,680
201974789,679
201849113,679
201684793,679
200740218,679
201982024,679
201808822,679
201870002,678
201894632,677
202020555,677
201752997,677
201780810,676
201756707,676
202008101,676
201774203,676
201221629,676
201756868,675
201525616,675
201526318,674
201669798,674
201769329,673
201819072,673
201729864,672
201924214,672
201776820,671
201714342,671
201739046,671
201623422,670
201758724,670
201947903,670
201796724,670
201503529,670
202051184,669
201790208,669
201938114,669
202013968,668
201196327,668
201695293,668
201391897,667
201839967,667
201771096,667
201887540,667
200706133,667
201179431,667
201966511,667
201072889,666
201750971,666
201655739,665
201017653,665
201922334,664
201514111,664
201145403,664
201715174,664
201967659,664
201926486,663
201739366,663
202006986,663
201822948,662
201980411,662
201568124,661
201858407,661
201380543,661
201940515,661
201785731,661
201949632,661
201836485,661
201280856,661
200153125,661
201484874,661
201967463,661
201731761,661
201720558,660
201902100,660
201733246,659
201945546,659
201770471,658
201575945,658
201688655,658
201055654,658
201884284,658
201808571,658
201719709,658
201968016,657
200818214,657
201732472,657
201176606,657
201976580,656
201278669,656
201848426,656
201956421,656
200579551,656
201828100,656
201944763,656
201695575,655
