metric,phase_local_peak,correction,alpha
PC2,19.319654645520977,Benjamini-Hochberg FDR,0.05
PC2,0.4628511443259029,Benjamini-Hochberg FDR,0.05
PC2,18.387447374659697,Benjamini-Hochberg FDR,0.05
PC2,20.555599576771773,Benjamini-Hochberg FDR,0.05
PC2,6.2527840524457545,Benjamini-Hochberg FDR,0.05
PC2,10.979922243650417,Benjamini-Hochberg FDR,0.05
PC2,23.609775741666148,Benjamini-Hochberg FDR,0.05
PC2,10.879924681186807,Benjamini-Hochberg FDR,0.05
PC2,8.677642946038162,Benjamini-Hochberg FDR,0.05
PC2,20.312576061578596,Benjamini-Hochberg FDR,0.05
PC2,20.29413200075043,Benjamini-Hochberg FDR,0.05
PC2,20.264416993780003,Benjamini-Hochberg FDR,0.05
PC2,16.374606895870528,Benjamini-Hochberg FDR,0.05
PC2,15.124876769214902,Benjamini-Hochberg FDR,0.05
PC2,12.648231912487729,Benjamini-Hochberg FDR,0.05
PC2,18.300938975977296,Benjamini-Hochberg FDR,0.05
PC2,9.659913705648677,Benjamini-Hochberg FDR,0.05
PC2,7.660078922950923,Benjamini-Hochberg FDR,0.05
PC2,6.346744264405302,Benjamini-Hochberg FDR,0.05
PC2,20.28106004161323,Benjamini-Hochberg FDR,0.05
PC2,9.870869882001356,Benjamini-Hochberg FDR,0.05
PC2,3.893570187079341,Benjamini-Hochberg FDR,0.05
PC2,20.661032199233418,Benjamini-Hochberg FDR,0.05
PC2,15.801590209394266,Benjamini-Hochberg FDR,0.05
PC2,2.771792905421261,Benjamini-Hochberg FDR,0.05
PC2,6.153732974763379,Benjamini-Hochberg FDR,0.05
PC2,5.596872293162583,Benjamini-Hochberg FDR,0.05
PC2,15.236958555905893,Benjamini-Hochberg FDR,0.05
PC2,20.072896084156774,Benjamini-Hochberg FDR,0.05
PC2,8.242497133180166,Benjamini-Hochberg FDR,0.05
PC2,19.287095522225428,Benjamini-Hochberg FDR,0.05
PC2,18.529750798586733,Benjamini-Hochberg FDR,0.05
PC2,7.246632899186814,Benjamini-Hochberg FDR,0.05
PC2,22.98836107147418,Benjamini-Hochberg FDR,0.05
PC2,5.283028117340738,Benjamini-Hochberg FDR,0.05
PC2,18.87151392839466,Benjamini-Hochberg FDR,0.05
PC2,5.444101140470522,Benjamini-Hochberg FDR,0.05
PC2,8.293413327953672,Benjamini-Hochberg FDR,0.05
PC2,0.2515238272386142,Benjamini-Hochberg FDR,0.05
PC2,22.53907814207849,Benjamini-Hochberg FDR,0.05
PC2,16.855579518617,Benjamini-Hochberg FDR,0.05
PC2,9.578625739810368,Benjamini-Hochberg FDR,0.05
PC2,18.845174991639677,Benjamini-Hochberg FDR,0.05
PC2,5.167845105173715,Benjamini-Hochberg FDR,0.05
PC2,17.974653221251344,Benjamini-Hochberg FDR,0.05
PC2,4.182309849875555,Benjamini-Hochberg FDR,0.05
PC2,14.304926701444796,Benjamini-Hochberg FDR,0.05
PC2,23.057684838284743,Benjamini-Hochberg FDR,0.05
PC2,21.0968561847534,Benjamini-Hochberg FDR,0.05
PC2,19.39011963258804,Benjamini-Hochberg FDR,0.05
PC2,10.118156867649674,Benjamini-Hochberg FDR,0.05
PC2,8.61348422379892,Benjamini-Hochberg FDR,0.05
PC2,8.271044084779973,Benjamini-Hochberg FDR,0.05
PC2,19.99104638916235,Benjamini-Hochberg FDR,0.05
PC2,15.973502338450661,Benjamini-Hochberg FDR,0.05
PC2,18.639743500020842,Benjamini-Hochberg FDR,0.05
PC2,16.52395866823688,Benjamini-Hochberg FDR,0.05
PC2,22.53973156595035,Benjamini-Hochberg FDR,0.05
PC2,7.762567245337944,Benjamini-Hochberg FDR,0.05
PC2,22.848197284815264,Benjamini-Hochberg FDR,0.05
PC2,23.562529754966192,Benjamini-Hochberg FDR,0.05
PC2,8.304420495288653,Benjamini-Hochberg FDR,0.05
PC2,18.951525546595178,Benjamini-Hochberg FDR,0.05
PC2,20.61493717595444,Benjamini-Hochberg FDR,0.05
PC2,13.949521091406165,Benjamini-Hochberg FDR,0.05
PC2,2.682111356681716,Benjamini-Hochberg FDR,0.05
PC2,13.041043118534065,Benjamini-Hochberg FDR,0.05
PC2,8.948578095572103,Benjamini-Hochberg FDR,0.05
PC2,17.113765951940564,Benjamini-Hochberg FDR,0.05
PC2,20.88640703198908,Benjamini-Hochberg FDR,0.05
PC2,10.757147944835898,Benjamini-Hochberg FDR,0.05
PC2,9.222158786013503,Benjamini-Hochberg FDR,0.05
PC2,5.23663822372237,Benjamini-Hochberg FDR,0.05
PC2,19.597177267089137,Benjamini-Hochberg FDR,0.05
PC2,20.424299298587936,Benjamini-Hochberg FDR,0.05
PC2,19.824016914474687,Benjamini-Hochberg FDR,0.05
PC2,16.2544797988026,Benjamini-Hochberg FDR,0.05
PC2,17.346032708972373,Benjamini-Hochberg FDR,0.05
PC2,1.4901073058407874,Benjamini-Hochberg FDR,0.05
PC2,7.972733991031674,Benjamini-Hochberg FDR,0.05
PC2,0.30582540480170906,Benjamini-Hochberg FDR,0.05
PC2,8.157609283790073,Benjamini-Hochberg FDR,0.05
PC2,19.09871062289436,Benjamini-Hochberg FDR,0.05
PC2,11.682258894710342,Benjamini-Hochberg FDR,0.05
PC2,20.966465917372943,Benjamini-Hochberg FDR,0.05
PC2,7.199156509527771,Benjamini-Hochberg FDR,0.05
PC2,0.40998478708531394,Benjamini-Hochberg FDR,0.05
PC2,21.702685828404785,Benjamini-Hochberg FDR,0.05
PC2,15.793580676200751,Benjamini-Hochberg FDR,0.05
PC2,10.977255332586248,Benjamini-Hochberg FDR,0.05
PC2,5.587219902487714,Benjamini-Hochberg FDR,0.05
PC2,11.37647058419325,Benjamini-Hochberg FDR,0.05
PC2,0.36330544676329524,Benjamini-Hochberg FDR,0.05
PC2,23.393165443057022,Benjamini-Hochberg FDR,0.05
PC2,11.106919902518655,Benjamini-Hochberg FDR,0.05
PC2,2.97775364605371,Benjamini-Hochberg FDR,0.05
PC2,6.565473163967241,Benjamini-Hochberg FDR,0.05
PC2,2.338564095475693,Benjamini-Hochberg FDR,0.05
PC2,6.1542413157006415,Benjamini-Hochberg FDR,0.05
PC2,8.09417294011861,Benjamini-Hochberg FDR,0.05
PC2,12.972996690457922,Benjamini-Hochberg FDR,0.05
PC2,17.510080147809056,Benjamini-Hochberg FDR,0.05
PC2,3.4998944727347876,Benjamini-Hochberg FDR,0.05
PC2,4.713452362362165,Benjamini-Hochberg FDR,0.05
PC2,16.449910225112685,Benjamini-Hochberg FDR,0.05
PC2,9.222452209567724,Benjamini-Hochberg FDR,0.05
PC2,19.842357518446207,Benjamini-Hochberg FDR,0.05
PC2,19.808415056720168,Benjamini-Hochberg FDR,0.05
PC2,9.721588132963555,Benjamini-Hochberg FDR,0.05
PC2,19.53473893187969,Benjamini-Hochberg FDR,0.05
PC2,21.664527749881813,Benjamini-Hochberg FDR,0.05
PC2,4.630586597747822,Benjamini-Hochberg FDR,0.05
PC2,12.285083247811858,Benjamini-Hochberg FDR,0.05
PC2,16.37522324222774,Benjamini-Hochberg FDR,0.05
PC2,22.289771263131687,Benjamini-Hochberg FDR,0.05
PC2,12.379746304100372,Benjamini-Hochberg FDR,0.05
PC2,4.227035155405261,Benjamini-Hochberg FDR,0.05
PC2,7.639649170524983,Benjamini-Hochberg FDR,0.05
PC2,7.539421673852587,Benjamini-Hochberg FDR,0.05
PC2,23.202372485705077,Benjamini-Hochberg FDR,0.05
PC2,11.931543458917034,Benjamini-Hochberg FDR,0.05
PC2,10.186099549185542,Benjamini-Hochberg FDR,0.05
PC2,7.691330415637779,Benjamini-Hochberg FDR,0.05
PC2,23.89797447346456,Benjamini-Hochberg FDR,0.05
PC2,4.889163440284005,Benjamini-Hochberg FDR,0.05
PC2,11.47439150409979,Benjamini-Hochberg FDR,0.05
PC2,7.682204113504223,Benjamini-Hochberg FDR,0.05
PC2,22.154690858532632,Benjamini-Hochberg FDR,0.05
PC2,10.275077835485758,Benjamini-Hochberg FDR,0.05
PC2,22.252424824218693,Benjamini-Hochberg FDR,0.05
PC2,13.020447327282884,Benjamini-Hochberg FDR,0.05
PC2,11.509087636935982,Benjamini-Hochberg FDR,0.05
PC2,18.10056015625655,Benjamini-Hochberg FDR,0.05
PC2,0.3961505833117158,Benjamini-Hochberg FDR,0.05
PC2,20.55640643247167,Benjamini-Hochberg FDR,0.05
PC2,2.8061281466815764,Benjamini-Hochberg FDR,0.05
PC2,11.449979273974076,Benjamini-Hochberg FDR,0.05
PC2,2.0011570031160204,Benjamini-Hochberg FDR,0.05
PC2,3.2475837108283976,Benjamini-Hochberg FDR,0.05
PC2,7.709682032261316,Benjamini-Hochberg FDR,0.05
PC2,6.405529319482355,Benjamini-Hochberg FDR,0.05
PC2,6.552310650896068,Benjamini-Hochberg FDR,0.05
PC2,9.718214006765532,Benjamini-Hochberg FDR,0.05
PC2,19.831166849152712,Benjamini-Hochberg FDR,0.05
PC2,10.213335716082705,Benjamini-Hochberg FDR,0.05
PC2,20.50918098624951,Benjamini-Hochberg FDR,0.05
PC2,12.26956334672387,Benjamini-Hochberg FDR,0.05
PC2,0.7876695047066811,Benjamini-Hochberg FDR,0.05
PC2,23.82447804904296,Benjamini-Hochberg FDR,0.05
PC2,8.54308566693738,Benjamini-Hochberg FDR,0.05
PC2,11.27202678954392,Benjamini-Hochberg FDR,0.05
PC2,22.998764697276904,Benjamini-Hochberg FDR,0.05
PC2,15.42204619835432,Benjamini-Hochberg FDR,0.05
PC2,1.8946965699506926,Benjamini-Hochberg FDR,0.05
PC2,23.641509472589412,Benjamini-Hochberg FDR,0.05
PC2,7.617697070270271,Benjamini-Hochberg FDR,0.05
PC2,4.791030228161393,Benjamini-Hochberg FDR,0.05
PC2,21.792985372806413,Benjamini-Hochberg FDR,0.05
PC2,17.74382133210659,Benjamini-Hochberg FDR,0.05
PC2,1.046911190932292,Benjamini-Hochberg FDR,0.05
PC2,19.195005480162987,Benjamini-Hochberg FDR,0.05
PC2,10.01315318629103,Benjamini-Hochberg FDR,0.05
PC2,10.353546116006317,Benjamini-Hochberg FDR,0.05
PC2,13.05019367624913,Benjamini-Hochberg FDR,0.05
PC2,1.7583518847491533,Benjamini-Hochberg FDR,0.05
PC2,10.498335291559245,Benjamini-Hochberg FDR,0.05
PC2,6.2324790215329955,Benjamini-Hochberg FDR,0.05
PC2,14.41656452501838,Benjamini-Hochberg FDR,0.05
PC2,16.405333355262794,Benjamini-Hochberg FDR,0.05
PC2,11.15442310785086,Benjamini-Hochberg FDR,0.05
PC2,10.700809070936163,Benjamini-Hochberg FDR,0.05
PC2,15.219539793254512,Benjamini-Hochberg FDR,0.05
PC2,16.174513763517382,Benjamini-Hochberg FDR,0.05
PC2,12.186721153252575,Benjamini-Hochberg FDR,0.05
PC2,16.211757468026075,Benjamini-Hochberg FDR,0.05
PC2,11.199253748579437,Benjamini-Hochberg FDR,0.05
PC2,7.109531483371256,Benjamini-Hochberg FDR,0.05
PC2,21.709870087302903,Benjamini-Hochberg FDR,0.05
PC2,7.856017004926478,Benjamini-Hochberg FDR,0.05
PC2,16.248654700269398,Benjamini-Hochberg FDR,0.05
PC2,10.350395788622567,Benjamini-Hochberg FDR,0.05
PC2,0.8764464753502388,Benjamini-Hochberg FDR,0.05
PC2,15.588899009110254,Benjamini-Hochberg FDR,0.05
PC2,0.7955619292565537,Benjamini-Hochberg FDR,0.05
PC2,19.22885025275953,Benjamini-Hochberg FDR,0.05
PC2,6.638421414839087,Benjamini-Hochberg FDR,0.05
PC2,13.38780697993237,Benjamini-Hochberg FDR,0.05
PC2,17.753206798725873,Benjamini-Hochberg FDR,0.05
PC2,1.261968609678263,Benjamini-Hochberg FDR,0.05
PC2,20.742889483449787,Benjamini-Hochberg FDR,0.05
PC2,1.3084830485009995,Benjamini-Hochberg FDR,0.05
PC2,3.2564488712547117,Benjamini-Hochberg FDR,0.05
PC2,22.252878999772154,Benjamini-Hochberg FDR,0.05
PC2,20.074189299941672,Benjamini-Hochberg FDR,0.05
PC2,17.345696683848836,Benjamini-Hochberg FDR,0.05
PC2,23.351553384748506,Benjamini-Hochberg FDR,0.05
PC2,10.60491945822282,Benjamini-Hochberg FDR,0.05
PC2,23.703003016190905,Benjamini-Hochberg FDR,0.05
PC2,20.848559483667664,Benjamini-Hochberg FDR,0.05
PC2,18.77497317347502,Benjamini-Hochberg FDR,0.05
PC2,15.835090774879095,Benjamini-Hochberg FDR,0.05
PC2,20.363487772926007,Benjamini-Hochberg FDR,0.05
PC2,19.930084378259835,Benjamini-Hochberg FDR,0.05
PC2,1.5831992766805065,Benjamini-Hochberg FDR,0.05
PC2,10.724868155817617,Benjamini-Hochberg FDR,0.05
PC2,10.785227839682333,Benjamini-Hochberg FDR,0.05
PC2,19.978861450955158,Benjamini-Hochberg FDR,0.05
PC2,7.190140523165056,Benjamini-Hochberg FDR,0.05
PC2,19.91036632113845,Benjamini-Hochberg FDR,0.05
PC2,20.365176128692838,Benjamini-Hochberg FDR,0.05
PC2,19.271156039022536,Benjamini-Hochberg FDR,0.05
PC2,14.998365688210287,Benjamini-Hochberg FDR,0.05
PC2,0.1745454628839056,Benjamini-Hochberg FDR,0.05
PC2,18.948794280098255,Benjamini-Hochberg FDR,0.05
PC2,6.976514000687452,Benjamini-Hochberg FDR,0.05
PC2,18.6973071990742,Benjamini-Hochberg FDR,0.05
PC2,20.872975180886584,Benjamini-Hochberg FDR,0.05
PC2,8.478250139239918,Benjamini-Hochberg FDR,0.05
PC2,7.250310927119244,Benjamini-Hochberg FDR,0.05
PC2,22.556054148265478,Benjamini-Hochberg FDR,0.05
PC2,3.9271858779838453,Benjamini-Hochberg FDR,0.05
PC2,6.005332923700873,Benjamini-Hochberg FDR,0.05
PC2,21.36563459495283,Benjamini-Hochberg FDR,0.05
PC2,10.201440755130587,Benjamini-Hochberg FDR,0.05
PC2,18.570669692145863,Benjamini-Hochberg FDR,0.05
PC2,15.426076568928165,Benjamini-Hochberg FDR,0.05
PC2,9.905658876422054,Benjamini-Hochberg FDR,0.05
PC2,20.864237935213872,Benjamini-Hochberg FDR,0.05
PC2,17.578273234089316,Benjamini-Hochberg FDR,0.05
PC2,7.864863738545406,Benjamini-Hochberg FDR,0.05
PC2,15.178284926461863,Benjamini-Hochberg FDR,0.05
PC2,18.2347286674624,Benjamini-Hochberg FDR,0.05
PC2,8.599253973215554,Benjamini-Hochberg FDR,0.05
PC2,22.642164847602537,Benjamini-Hochberg FDR,0.05
PC2,19.529678829597636,Benjamini-Hochberg FDR,0.05
PC2,9.675921826873795,Benjamini-Hochberg FDR,0.05
PC2,18.427523979140027,Benjamini-Hochberg FDR,0.05
PC2,5.780875500026713,Benjamini-Hochberg FDR,0.05
PC2,19.276297221686104,Benjamini-Hochberg FDR,0.05
PC2,1.1730307070258341,Benjamini-Hochberg FDR,0.05
PC2,21.03797803110116,Benjamini-Hochberg FDR,0.05
PC2,15.739499696163445,Benjamini-Hochberg FDR,0.05
PC2,6.759817877074816,Benjamini-Hochberg FDR,0.05
PC2,18.115211069802402,Benjamini-Hochberg FDR,0.05
PC2,14.211433489311432,Benjamini-Hochberg FDR,0.05
PC2,21.92730079745879,Benjamini-Hochberg FDR,0.05
PC2,19.682916701635204,Benjamini-Hochberg FDR,0.05
PC2,22.480940880322606,Benjamini-Hochberg FDR,0.05
PC2,23.168016966909114,Benjamini-Hochberg FDR,0.05
PC2,20.088908939905586,Benjamini-Hochberg FDR,0.05
PC2,8.31494011988859,Benjamini-Hochberg FDR,0.05
PC2,20.17663408473961,Benjamini-Hochberg FDR,0.05
PC2,13.791173412234519,Benjamini-Hochberg FDR,0.05
PC2,17.239953246793476,Benjamini-Hochberg FDR,0.05
PC2,12.980621272112053,Benjamini-Hochberg FDR,0.05
PC2,8.090045067821208,Benjamini-Hochberg FDR,0.05
PC2,21.940131156517115,Benjamini-Hochberg FDR,0.05
PC2,6.057358651185265,Benjamini-Hochberg FDR,0.05
PC2,19.074660390465223,Benjamini-Hochberg FDR,0.05
PC2,19.64953422533184,Benjamini-Hochberg FDR,0.05
PC2,21.700053230019577,Benjamini-Hochberg FDR,0.05
PC2,14.166994708297242,Benjamini-Hochberg FDR,0.05
PC2,10.999191970628857,Benjamini-Hochberg FDR,0.05
PC2,22.74097302878873,Benjamini-Hochberg FDR,0.05
PC2,0.0036057370726538807,Benjamini-Hochberg FDR,0.05
PC2,10.727042484860917,Benjamini-Hochberg FDR,0.05
PC2,9.440339140951496,Benjamini-Hochberg FDR,0.05
PC2,9.684872145604826,Benjamini-Hochberg FDR,0.05
PC2,9.28782891667711,Benjamini-Hochberg FDR,0.05
PC2,10.013052762202303,Benjamini-Hochberg FDR,0.05
PC2,1.8800352900492676,Benjamini-Hochberg FDR,0.05
PC2,7.591413196876463,Benjamini-Hochberg FDR,0.05
PC2,9.767070443956712,Benjamini-Hochberg FDR,0.05
PC2,15.260153249580078,Benjamini-Hochberg FDR,0.05
PC2,12.455918990613728,Benjamini-Hochberg FDR,0.05
PC2,20.017075927436334,Benjamini-Hochberg FDR,0.05
PC2,5.4181032619010345,Benjamini-Hochberg FDR,0.05
PC2,14.844140780127802,Benjamini-Hochberg FDR,0.05
PC2,21.61425385876041,Benjamini-Hochberg FDR,0.05
PC2,23.037400571636553,Benjamini-Hochberg FDR,0.05
PC2,13.652311703057702,Benjamini-Hochberg FDR,0.05
PC2,13.512143598386148,Benjamini-Hochberg FDR,0.05
PC2,13.207387506970088,Benjamini-Hochberg FDR,0.05
PC2,23.088688000452123,Benjamini-Hochberg FDR,0.05
PC2,14.185213583455731,Benjamini-Hochberg FDR,0.05
PC2,8.650081117723815,Benjamini-Hochberg FDR,0.05
PC2,21.77037545989123,Benjamini-Hochberg FDR,0.05
PC2,1.1715075458123856,Benjamini-Hochberg FDR,0.05
PC2,17.97926301413996,Benjamini-Hochberg FDR,0.05
PC2,4.583551974537041,Benjamini-Hochberg FDR,0.05
PC2,8.071435066840614,Benjamini-Hochberg FDR,0.05
PC2,10.3857278483413,Benjamini-Hochberg FDR,0.05
PC2,1.6564309808957631,Benjamini-Hochberg FDR,0.05
PC2,12.530725343930708,Benjamini-Hochberg FDR,0.05
PC2,22.842513160755843,Benjamini-Hochberg FDR,0.05
PC2,20.629677200246533,Benjamini-Hochberg FDR,0.05
PC2,11.29006261874053,Benjamini-Hochberg FDR,0.05
PC2,9.568994146887444,Benjamini-Hochberg FDR,0.05
PC2,20.50575459741947,Benjamini-Hochberg FDR,0.05
PC2,1.141443299326454,Benjamini-Hochberg FDR,0.05
PC2,12.810522231123185,Benjamini-Hochberg FDR,0.05
PC2,19.681298180281093,Benjamini-Hochberg FDR,0.05
PC2,19.79136806022588,Benjamini-Hochberg FDR,0.05
PC2,5.906075645876129,Benjamini-Hochberg FDR,0.05
PC2,3.22719743670282,Benjamini-Hochberg FDR,0.05
PC2,20.853016947188653,Benjamini-Hochberg FDR,0.05
PC2,9.196480074386805,Benjamini-Hochberg FDR,0.05
PC2,6.330451201299461,Benjamini-Hochberg FDR,0.05
PC2,12.096680905421742,Benjamini-Hochberg FDR,0.05
PC2,6.091337294148737,Benjamini-Hochberg FDR,0.05
PC2,18.452644196012102,Benjamini-Hochberg FDR,0.05
