metric,phase_local_peak,correction,alpha
PC1,9.03518483753638,Benjamini-Hochberg FDR,0.05
PC1,7.677386358877975,Benjamini-Hochberg FDR,0.05
PC1,16.81946622299125,Benjamini-Hochberg FDR,0.05
PC1,19.695857287794222,Benjamini-Hochberg FDR,0.05
PC1,19.219504419766906,Benjamini-Hochberg FDR,0.05
PC1,16.152504103829607,Benjamini-Hochberg FDR,0.05
PC1,23.87607192985558,Benjamini-Hochberg FDR,0.05
PC1,13.020969604592388,Benjamini-Hochberg FDR,0.05
PC1,19.528611154450612,Benjamini-Hochberg FDR,0.05
PC1,11.414297154924832,Benjamini-Hochberg FDR,0.05
PC1,17.79637871465302,Benjamini-Hochberg FDR,0.05
PC1,6.861860880943613,Benjamini-Hochberg FDR,0.05
PC1,17.23283525859803,Benjamini-Hochberg FDR,0.05
PC1,9.793998674273094,Benjamini-Hochberg FDR,0.05
PC1,15.118545788288904,Benjamini-Hochberg FDR,0.05
PC1,21.741480243108484,Benjamini-Hochberg FDR,0.05
PC1,20.187572194340838,Benjamini-Hochberg FDR,0.05
PC1,23.63849360557395,Benjamini-Hochberg FDR,0.05
PC1,5.119767898243978,Benjamini-Hochberg FDR,0.05
PC1,7.385319700461967,Benjamini-Hochberg FDR,0.05
PC1,9.282554331293413,Benjamini-Hochberg FDR,0.05
PC1,22.25499357079259,Benjamini-Hochberg FDR,0.05
PC1,21.54470801134366,Benjamini-Hochberg FDR,0.05
PC1,6.083600474212297,Benjamini-Hochberg FDR,0.05
PC1,2.266977211599265,Benjamini-Hochberg FDR,0.05
PC1,20.952892521175208,Benjamini-Hochberg FDR,0.05
PC1,9.340128528640308,Benjamini-Hochberg FDR,0.05
PC1,9.185066165595778,Benjamini-Hochberg FDR,0.05
PC1,1.6742311847796358,Benjamini-Hochberg FDR,0.05
PC1,9.222436965010465,Benjamini-Hochberg FDR,0.05
PC1,1.854446825556451,Benjamini-Hochberg FDR,0.05
PC1,22.991738332125177,Benjamini-Hochberg FDR,0.05
PC1,23.091997666149275,Benjamini-Hochberg FDR,0.05
PC1,9.091735482322438,Benjamini-Hochberg FDR,0.05
PC1,6.3068263193284615,Benjamini-Hochberg FDR,0.05
PC1,22.632032625860496,Benjamini-Hochberg FDR,0.05
PC1,7.972603994595726,Benjamini-Hochberg FDR,0.05
PC1,11.654527851927337,Benjamini-Hochberg FDR,0.05
PC1,23.13160412475827,Benjamini-Hochberg FDR,0.05
PC1,15.307383815146522,Benjamini-Hochberg FDR,0.05
PC1,10.95314966775437,Benjamini-Hochberg FDR,0.05
PC1,1.9603614823123685,Benjamini-Hochberg FDR,0.05
PC1,23.19916447466033,Benjamini-Hochberg FDR,0.05
PC1,11.816169038745842,Benjamini-Hochberg FDR,0.05
PC1,8.01786926630922,Benjamini-Hochberg FDR,0.05
PC1,6.341430983353781,Benjamini-Hochberg FDR,0.05
PC1,14.414953859793908,Benjamini-Hochberg FDR,0.05
PC1,8.738046268084759,Benjamini-Hochberg FDR,0.05
PC1,21.960409635739566,Benjamini-Hochberg FDR,0.05
PC1,6.849612164494815,Benjamini-Hochberg FDR,0.05
PC1,12.455504701689541,Benjamini-Hochberg FDR,0.05
PC1,17.383016524238908,Benjamini-Hochberg FDR,0.05
PC1,23.259430448005972,Benjamini-Hochberg FDR,0.05
PC1,4.949304849729359,Benjamini-Hochberg FDR,0.05
PC1,23.655706150707914,Benjamini-Hochberg FDR,0.05
PC1,21.12451678365654,Benjamini-Hochberg FDR,0.05
PC1,20.99322946610092,Benjamini-Hochberg FDR,0.05
PC1,5.526259062896639,Benjamini-Hochberg FDR,0.05
PC1,11.672112349878635,Benjamini-Hochberg FDR,0.05
PC1,20.630875606511083,Benjamini-Hochberg FDR,0.05
PC1,0.12735887356621234,Benjamini-Hochberg FDR,0.05
PC1,7.6662337974929,Benjamini-Hochberg FDR,0.05
PC1,1.8386405573175892,Benjamini-Hochberg FDR,0.05
PC1,19.812211393953667,Benjamini-Hochberg FDR,0.05
PC1,2.8199229021756693,Benjamini-Hochberg FDR,0.05
PC1,0.29654425083818836,Benjamini-Hochberg FDR,0.05
PC1,9.709533775357448,Benjamini-Hochberg FDR,0.05
PC1,4.700464239653549,Benjamini-Hochberg FDR,0.05
PC1,5.447746896916325,Benjamini-Hochberg FDR,0.05
PC1,3.0401826523125095,Benjamini-Hochberg FDR,0.05
PC1,5.463162909841941,Benjamini-Hochberg FDR,0.05
PC1,23.04366005297775,Benjamini-Hochberg FDR,0.05
PC1,3.55181384212516,Benjamini-Hochberg FDR,0.05
PC1,14.154053045692567,Benjamini-Hochberg FDR,0.05
PC1,20.822321734957725,Benjamini-Hochberg FDR,0.05
PC1,20.69486655410204,Benjamini-Hochberg FDR,0.05
PC1,22.827387096735443,Benjamini-Hochberg FDR,0.05
PC1,7.679104425917057,Benjamini-Hochberg FDR,0.05
PC1,23.950653050302233,Benjamini-Hochberg FDR,0.05
PC1,15.381041066569658,Benjamini-Hochberg FDR,0.05
PC1,18.94855327866867,Benjamini-Hochberg FDR,0.05
PC1,21.584825393911657,Benjamini-Hochberg FDR,0.05
PC1,2.703559992874151,Benjamini-Hochberg FDR,0.05
PC1,0.49686134457775566,Benjamini-Hochberg FDR,0.05
PC1,20.86227879807038,Benjamini-Hochberg FDR,0.05
PC1,11.130821259536436,Benjamini-Hochberg FDR,0.05
PC1,4.649332318947408,Benjamini-Hochberg FDR,0.05
PC1,3.7073562423000013,Benjamini-Hochberg FDR,0.05
PC1,18.511518148500613,Benjamini-Hochberg FDR,0.05
PC1,22.970253382024616,Benjamini-Hochberg FDR,0.05
PC1,14.601813958779847,Benjamini-Hochberg FDR,0.05
PC1,8.531568605860613,Benjamini-Hochberg FDR,0.05
PC1,23.038497155629223,Benjamini-Hochberg FDR,0.05
PC1,8.646360222911142,Benjamini-Hochberg FDR,0.05
PC1,10.891294827515491,Benjamini-Hochberg FDR,0.05
PC1,21.863148900515554,Benjamini-Hochberg FDR,0.05
PC1,9.407803772725366,Benjamini-Hochberg FDR,0.05
PC1,20.145004421568807,Benjamini-Hochberg FDR,0.05
PC1,6.152881227473234,Benjamini-Hochberg FDR,0.05
PC1,15.991282199388522,Benjamini-Hochberg FDR,0.05
PC1,19.481125467077963,Benjamini-Hochberg FDR,0.05
PC1,8.647927326233372,Benjamini-Hochberg FDR,0.05
PC1,3.9167024273859283,Benjamini-Hochberg FDR,0.05
PC1,20.098426847289133,Benjamini-Hochberg FDR,0.05
PC1,21.102960345329386,Benjamini-Hochberg FDR,0.05
PC1,9.81940394038193,Benjamini-Hochberg FDR,0.05
PC1,13.87377219764858,Benjamini-Hochberg FDR,0.05
PC1,5.605118692520861,Benjamini-Hochberg FDR,0.05
PC1,5.62677676998528,Benjamini-Hochberg FDR,0.05
PC1,8.580282617457073,Benjamini-Hochberg FDR,0.05
PC1,0.047922996149182495,Benjamini-Hochberg FDR,0.05
PC1,18.093073794825386,Benjamini-Hochberg FDR,0.05
PC1,20.171763203584028,Benjamini-Hochberg FDR,0.05
PC1,3.4739050823751825,Benjamini-Hochberg FDR,0.05
PC1,19.333648540407857,Benjamini-Hochberg FDR,0.05
PC1,1.4199986698683809,Benjamini-Hochberg FDR,0.05
PC1,9.043963396660313,Benjamini-Hochberg FDR,0.05
PC1,9.41247436831234,Benjamini-Hochberg FDR,0.05
PC1,21.549958061555998,Benjamini-Hochberg FDR,0.05
PC1,20.50026022205256,Benjamini-Hochberg FDR,0.05
PC1,22.27835626877887,Benjamini-Hochberg FDR,0.05
PC1,17.765913991657865,Benjamini-Hochberg FDR,0.05
PC1,6.277770658221542,Benjamini-Hochberg FDR,0.05
PC1,10.231353145169374,Benjamini-Hochberg FDR,0.05
PC1,21.800923305720843,Benjamini-Hochberg FDR,0.05
PC1,4.990427405084773,Benjamini-Hochberg FDR,0.05
PC1,7.298222528608967,Benjamini-Hochberg FDR,0.05
PC1,9.657422697390313,Benjamini-Hochberg FDR,0.05
PC1,7.059373869616756,Benjamini-Hochberg FDR,0.05
PC1,12.293576137237894,Benjamini-Hochberg FDR,0.05
PC1,22.422477337469246,Benjamini-Hochberg FDR,0.05
PC1,22.46511575994259,Benjamini-Hochberg FDR,0.05
PC1,23.905559418523474,Benjamini-Hochberg FDR,0.05
PC1,20.04939819999083,Benjamini-Hochberg FDR,0.05
PC1,14.566256747658532,Benjamini-Hochberg FDR,0.05
PC1,9.626992223591733,Benjamini-Hochberg FDR,0.05
PC1,12.626017595410145,Benjamini-Hochberg FDR,0.05
PC1,10.050960787245597,Benjamini-Hochberg FDR,0.05
PC1,9.745510825674762,Benjamini-Hochberg FDR,0.05
PC1,22.07089964200138,Benjamini-Hochberg FDR,0.05
PC1,7.143774175642633,Benjamini-Hochberg FDR,0.05
PC1,14.228489316321873,Benjamini-Hochberg FDR,0.05
PC1,8.598031949486405,Benjamini-Hochberg FDR,0.05
PC1,9.592449540101166,Benjamini-Hochberg FDR,0.05
PC1,9.800732731698584,Benjamini-Hochberg FDR,0.05
PC1,1.7270575964242738,Benjamini-Hochberg FDR,0.05
PC1,8.484594057556805,Benjamini-Hochberg FDR,0.05
PC1,3.3374121887186696,Benjamini-Hochberg FDR,0.05
PC1,7.773185117095579,Benjamini-Hochberg FDR,0.05
PC1,5.971888727726899,Benjamini-Hochberg FDR,0.05
PC1,6.818908510951605,Benjamini-Hochberg FDR,0.05
PC1,20.636999113792413,Benjamini-Hochberg FDR,0.05
PC1,18.292942939127133,Benjamini-Hochberg FDR,0.05
PC1,16.6863872261489,Benjamini-Hochberg FDR,0.05
PC1,7.311410301276641,Benjamini-Hochberg FDR,0.05
PC1,10.262862949649833,Benjamini-Hochberg FDR,0.05
PC1,18.709723993665,Benjamini-Hochberg FDR,0.05
PC1,7.465011465044615,Benjamini-Hochberg FDR,0.05
PC1,10.942522915509622,Benjamini-Hochberg FDR,0.05
PC1,8.569322955467314,Benjamini-Hochberg FDR,0.05
PC1,13.166677842244098,Benjamini-Hochberg FDR,0.05
PC1,6.991929200619062,Benjamini-Hochberg FDR,0.05
PC1,5.75541253869574,Benjamini-Hochberg FDR,0.05
PC1,11.273411558995976,Benjamini-Hochberg FDR,0.05
PC1,22.426553871287204,Benjamini-Hochberg FDR,0.05
PC1,2.1827452570920407,Benjamini-Hochberg FDR,0.05
PC1,18.61947052378661,Benjamini-Hochberg FDR,0.05
PC1,10.90408612599184,Benjamini-Hochberg FDR,0.05
PC1,9.319055909349666,Benjamini-Hochberg FDR,0.05
PC1,5.463784693397574,Benjamini-Hochberg FDR,0.05
PC1,2.9988070941032348,Benjamini-Hochberg FDR,0.05
PC1,4.095277418941855,Benjamini-Hochberg FDR,0.05
PC1,18.765028481269084,Benjamini-Hochberg FDR,0.05
PC1,9.003227432347005,Benjamini-Hochberg FDR,0.05
PC1,8.272437025348111,Benjamini-Hochberg FDR,0.05
PC1,19.895086591856327,Benjamini-Hochberg FDR,0.05
PC1,1.178800527619405,Benjamini-Hochberg FDR,0.05
PC1,20.302135594913327,Benjamini-Hochberg FDR,0.05
PC1,22.10690572396805,Benjamini-Hochberg FDR,0.05
PC1,6.193797482593627,Benjamini-Hochberg FDR,0.05
PC1,23.753038532371974,Benjamini-Hochberg FDR,0.05
PC1,6.34580435980094,Benjamini-Hochberg FDR,0.05
PC1,4.959262078843764,Benjamini-Hochberg FDR,0.05
PC1,19.36433064682496,Benjamini-Hochberg FDR,0.05
PC1,15.096553655969032,Benjamini-Hochberg FDR,0.05
PC1,1.212347648722222,Benjamini-Hochberg FDR,0.05
PC1,3.8398614228845176,Benjamini-Hochberg FDR,0.05
PC1,19.672379900135503,Benjamini-Hochberg FDR,0.05
PC1,23.545322757334713,Benjamini-Hochberg FDR,0.05
PC1,9.729150873232,Benjamini-Hochberg FDR,0.05
PC1,6.292756878048408,Benjamini-Hochberg FDR,0.05
PC1,8.250780443749555,Benjamini-Hochberg FDR,0.05
PC1,9.67597648010824,Benjamini-Hochberg FDR,0.05
PC1,4.805935954287158,Benjamini-Hochberg FDR,0.05
PC1,10.906265940255683,Benjamini-Hochberg FDR,0.05
PC1,16.79029957427656,Benjamini-Hochberg FDR,0.05
PC1,13.41468445792302,Benjamini-Hochberg FDR,0.05
PC1,16.0182498316656,Benjamini-Hochberg FDR,0.05
PC1,3.5937068161139827,Benjamini-Hochberg FDR,0.05
PC1,18.404130224672905,Benjamini-Hochberg FDR,0.05
PC1,8.638168017352442,Benjamini-Hochberg FDR,0.05
PC1,3.7033229542174055,Benjamini-Hochberg FDR,0.05
PC1,23.31541871975285,Benjamini-Hochberg FDR,0.05
PC1,8.143267691418231,Benjamini-Hochberg FDR,0.05
PC1,8.388875646442841,Benjamini-Hochberg FDR,0.05
PC1,8.747474940164778,Benjamini-Hochberg FDR,0.05
PC1,9.595737956208032,Benjamini-Hochberg FDR,0.05
PC1,21.028898796274653,Benjamini-Hochberg FDR,0.05
PC1,8.294256893470632,Benjamini-Hochberg FDR,0.05
PC1,19.520232890050774,Benjamini-Hochberg FDR,0.05
PC1,20.39904632602422,Benjamini-Hochberg FDR,0.05
PC1,3.915364461695347,Benjamini-Hochberg FDR,0.05
PC1,19.63984856341807,Benjamini-Hochberg FDR,0.05
PC1,20.05950461796036,Benjamini-Hochberg FDR,0.05
PC1,11.24065268247481,Benjamini-Hochberg FDR,0.05
PC1,7.042626956110993,Benjamini-Hochberg FDR,0.05
PC1,8.916694622234473,Benjamini-Hochberg FDR,0.05
PC1,13.752131363449884,Benjamini-Hochberg FDR,0.05
PC1,9.540245114936353,Benjamini-Hochberg FDR,0.05
PC1,5.3406834403482115,Benjamini-Hochberg FDR,0.05
PC1,7.204666827827218,Benjamini-Hochberg FDR,0.05
PC1,16.014610604624696,Benjamini-Hochberg FDR,0.05
PC1,7.47580685718345,Benjamini-Hochberg FDR,0.05
PC1,13.879751273160377,Benjamini-Hochberg FDR,0.05
PC1,22.78666820846548,Benjamini-Hochberg FDR,0.05
PC1,21.989940315555017,Benjamini-Hochberg FDR,0.05
PC1,3.6953246029561626,Benjamini-Hochberg FDR,0.05
PC1,18.56418626320216,Benjamini-Hochberg FDR,0.05
PC1,4.512814968902958,Benjamini-Hochberg FDR,0.05
PC1,7.954515560475389,Benjamini-Hochberg FDR,0.05
PC1,21.27514410022206,Benjamini-Hochberg FDR,0.05
PC1,21.737927015874057,Benjamini-Hochberg FDR,0.05
PC1,9.255059918345575,Benjamini-Hochberg FDR,0.05
PC1,9.823240099433628,Benjamini-Hochberg FDR,0.05
PC1,21.535232485810962,Benjamini-Hochberg FDR,0.05
PC1,20.668429714666953,Benjamini-Hochberg FDR,0.05
PC1,21.285592874035054,Benjamini-Hochberg FDR,0.05
PC1,19.337324226446135,Benjamini-Hochberg FDR,0.05
PC1,22.22162804076978,Benjamini-Hochberg FDR,0.05
PC1,4.461618715709257,Benjamini-Hochberg FDR,0.05
PC1,21.34741566025358,Benjamini-Hochberg FDR,0.05
PC1,9.891145454084835,Benjamini-Hochberg FDR,0.05
PC1,11.923823545263474,Benjamini-Hochberg FDR,0.05
PC1,20.23067445781588,Benjamini-Hochberg FDR,0.05
PC1,8.78605711902955,Benjamini-Hochberg FDR,0.05
PC1,6.309913596235436,Benjamini-Hochberg FDR,0.05
PC1,20.375086770767794,Benjamini-Hochberg FDR,0.05
PC1,7.044071478777834,Benjamini-Hochberg FDR,0.05
PC1,9.623453932196458,Benjamini-Hochberg FDR,0.05
PC1,18.873384054775077,Benjamini-Hochberg FDR,0.05
PC1,9.731631460461958,Benjamini-Hochberg FDR,0.05
PC1,6.726002383555858,Benjamini-Hochberg FDR,0.05
PC1,9.477818718078712,Benjamini-Hochberg FDR,0.05
PC1,9.410164526363518,Benjamini-Hochberg FDR,0.05
PC1,20.573341615208562,Benjamini-Hochberg FDR,0.05
PC1,8.895771918036388,Benjamini-Hochberg FDR,0.05
PC1,13.917081964114084,Benjamini-Hochberg FDR,0.05
PC1,14.663396351063422,Benjamini-Hochberg FDR,0.05
PC1,9.359596835690361,Benjamini-Hochberg FDR,0.05
PC1,6.120970275961287,Benjamini-Hochberg FDR,0.05
PC1,19.48697024369313,Benjamini-Hochberg FDR,0.05
PC1,9.68837495912769,Benjamini-Hochberg FDR,0.05
PC1,6.7632256123942085,Benjamini-Hochberg FDR,0.05
PC1,9.962659782348807,Benjamini-Hochberg FDR,0.05
PC1,7.2299778422474645,Benjamini-Hochberg FDR,0.05
PC1,12.60175874804972,Benjamini-Hochberg FDR,0.05
PC1,11.912062732830174,Benjamini-Hochberg FDR,0.05
PC1,7.243914454325125,Benjamini-Hochberg FDR,0.05
PC1,18.369732069629997,Benjamini-Hochberg FDR,0.05
PC1,6.444239864144482,Benjamini-Hochberg FDR,0.05
PC1,20.08385648093028,Benjamini-Hochberg FDR,0.05
PC1,5.978073350866353,Benjamini-Hochberg FDR,0.05
PC1,17.612643555097033,Benjamini-Hochberg FDR,0.05
PC1,21.477748606102764,Benjamini-Hochberg FDR,0.05
PC1,11.868936431289768,Benjamini-Hochberg FDR,0.05
PC1,19.936629697072487,Benjamini-Hochberg FDR,0.05
PC1,6.4694093526629075,Benjamini-Hochberg FDR,0.05
PC1,20.858354740145423,Benjamini-Hochberg FDR,0.05
PC1,0.43055962833136974,Benjamini-Hochberg FDR,0.05
PC1,5.437922821373185,Benjamini-Hochberg FDR,0.05
PC1,6.6952320122827516,Benjamini-Hochberg FDR,0.05
PC1,5.726214894713177,Benjamini-Hochberg FDR,0.05
PC1,6.61567702037166,Benjamini-Hochberg FDR,0.05
PC1,12.522394129914197,Benjamini-Hochberg FDR,0.05
PC1,21.07284375913367,Benjamini-Hochberg FDR,0.05
PC1,9.101848660316907,Benjamini-Hochberg FDR,0.05
PC1,21.68057526686637,Benjamini-Hochberg FDR,0.05
PC1,22.10047273545222,Benjamini-Hochberg FDR,0.05
PC1,22.023957675561146,Benjamini-Hochberg FDR,0.05
PC1,7.097714616131686,Benjamini-Hochberg FDR,0.05
PC1,7.621198707845512,Benjamini-Hochberg FDR,0.05
PC1,17.366137277536083,Benjamini-Hochberg FDR,0.05
PC1,22.59388584492111,Benjamini-Hochberg FDR,0.05
PC1,14.625151457434766,Benjamini-Hochberg FDR,0.05
PC1,8.997552554077544,Benjamini-Hochberg FDR,0.05
PC1,2.194008219858503,Benjamini-Hochberg FDR,0.05
PC1,21.397757318597108,Benjamini-Hochberg FDR,0.05
PC1,21.126520396827466,Benjamini-Hochberg FDR,0.05
PC1,7.717215824912369,Benjamini-Hochberg FDR,0.05
PC1,0.5229114582550167,Benjamini-Hochberg FDR,0.05
PC1,19.827048358623344,Benjamini-Hochberg FDR,0.05
PC1,6.141943775722126,Benjamini-Hochberg FDR,0.05
PC1,22.58140671700535,Benjamini-Hochberg FDR,0.05
PC1,23.249855618062703,Benjamini-Hochberg FDR,0.05
PC1,21.872860783006377,Benjamini-Hochberg FDR,0.05
PC1,17.433229449645488,Benjamini-Hochberg FDR,0.05
PC1,7.473083388529407,Benjamini-Hochberg FDR,0.05
PC1,18.15870531883834,Benjamini-Hochberg FDR,0.05
PC1,20.08297852752447,Benjamini-Hochberg FDR,0.05
PC1,10.106012004969728,Benjamini-Hochberg FDR,0.05
PC1,9.045673802645693,Benjamini-Hochberg FDR,0.05
PC1,9.111997407325447,Benjamini-Hochberg FDR,0.05
PC1,9.622547906720127,Benjamini-Hochberg FDR,0.05
PC1,19.751146625662024,Benjamini-Hochberg FDR,0.05
PC1,18.393668343029933,Benjamini-Hochberg FDR,0.05
PC1,7.439308755007911,Benjamini-Hochberg FDR,0.05
PC1,17.318510066687594,Benjamini-Hochberg FDR,0.05
PC1,7.954244610279208,Benjamini-Hochberg FDR,0.05
PC1,15.790200101316245,Benjamini-Hochberg FDR,0.05
PC1,5.915789945453817,Benjamini-Hochberg FDR,0.05
PC1,0.6291232751606302,Benjamini-Hochberg FDR,0.05
PC1,6.390194675692701,Benjamini-Hochberg FDR,0.05
PC1,19.09017727191884,Benjamini-Hochberg FDR,0.05
PC1,19.342958736877634,Benjamini-Hochberg FDR,0.05
PC1,18.27089391302985,Benjamini-Hochberg FDR,0.05
PC1,20.010692386165374,Benjamini-Hochberg FDR,0.05
PC1,5.043558483121448,Benjamini-Hochberg FDR,0.05
PC1,0.8380365010123363,Benjamini-Hochberg FDR,0.05
PC1,14.32367013064467,Benjamini-Hochberg FDR,0.05
PC1,19.621367493123593,Benjamini-Hochberg FDR,0.05
PC1,22.331517974058457,Benjamini-Hochberg FDR,0.05
PC1,2.4656026798115818,Benjamini-Hochberg FDR,0.05
PC1,2.502827879686137,Benjamini-Hochberg FDR,0.05
PC1,22.023363498354787,Benjamini-Hochberg FDR,0.05
PC1,2.8679252426454553,Benjamini-Hochberg FDR,0.05
PC1,17.50284885696498,Benjamini-Hochberg FDR,0.05
PC1,0.754124542196557,Benjamini-Hochberg FDR,0.05
PC1,10.571475922903257,Benjamini-Hochberg FDR,0.05
PC1,22.433400060907147,Benjamini-Hochberg FDR,0.05
PC1,5.086965329817293,Benjamini-Hochberg FDR,0.05
PC1,18.18797439159312,Benjamini-Hochberg FDR,0.05
PC1,6.640516161448325,Benjamini-Hochberg FDR,0.05
PC1,6.139194196327626,Benjamini-Hochberg FDR,0.05
PC1,7.986361725496611,Benjamini-Hochberg FDR,0.05
PC1,20.25226816400826,Benjamini-Hochberg FDR,0.05
PC1,21.981199644648093,Benjamini-Hochberg FDR,0.05
PC1,7.518379917246886,Benjamini-Hochberg FDR,0.05
