ACCOUNTID,game_count
226426986,1448
225038716,1448
226321340,1448
224267782,1448
224835903,1448
225139153,1446
226842054,1445
26069296,1445
213278031,1444
227372031,1444
210245918,1444
224920860,1443
226530208,1442
225271701,1442
226307331,1441
220386142,1441
223209882,1440
225682534,1440
223154026,1439
223946518,1439
223948664,1439
21799093,1438
22190250,1438
226100536,1437
225763173,1436
211753716,1436
220866009,1435
226113578,1434
226467050,1434
225416177,1432
222545433,1432
227537422,1432
223704006,1431
206666580,1431
228441797,1430
225039313,1429
225795083,1429
224897145,1429
212290796,1428
209325353,1427
222592133,1425
221910582,1425
209334272,1425
211663223,1425
226065676,1423
225335033,1423
225130496,1423
221622928,1422
225084084,1420
225072649,1420
216879570,1419
225376537,1419
224719375,1419
212692660,1419
32284594,1419
223829606,1416
225226096,1416
207100470,1415
207146873,1415
222958936,1415
225506308,1415
226161009,1415
225383310,1415
226103305,1414
226201223,1414
225789497,1414
227632337,1412
225289045,1412
226150419,1411
223504097,1411
226428355,1411
219750349,1410
213491756,1410
226000173,1410
225536870,1409
226109066,1408
28737050,1408
224758106,1408
225507425,1408
226563637,1407
225720485,1406
213465397,1404
226328540,1404
225665880,1403
226527220,1403
225549299,1402
38527168,1402
225871276,1399
225646085,1399
223865006,1398
226816349,1398
225127168,1398
226405953,1398
225946064,1398
225692885,1397
205800570,1396
220954642,1396
50420,1396
203457861,1395
226483297,1394
213032292,1394
220577036,1394
36245862,1393
225007575,1391
224851554,1391
225763720,1391
224979438,1391
225022621,1390
226006575,1390
205023786,1390
225331671,1389
226306922,1389
226857261,1388
226450026,1388
226049260,1387
36704979,1387
225943274,1387
225278510,1387
226746611,1386
41550102,1386
221286404,1386
226586510,1384
225742508,1384
227180411,1384
225620880,1383
226627770,1383
22656859,1383
26534110,1383
226422993,1382
225474528,1381
25994082,1380
224696001,1380
224668190,1380
225770392,1379
226200626,1379
222049653,1379
226707348,1379
225048668,1377
221802237,1377
226214910,1377
224742698,1377
25056291,1377
221727078,1376
31587675,1376
40208735,1373
224816515,1373
227829337,1373
226167848,1372
225795844,1372
222938330,1371
225848781,1370
215231783,1370
207687946,1369
226237309,1368
224748328,1367
225106694,1367
225273990,1366
224293306,1365
225061584,1364
220025212,1364
225681453,1363
225245661,1363
225454579,1362
226273120,1361
225794634,1361
225847703,1360
226609602,1360
209181672,1359
35597956,1358
29847811,1357
226196400,1357
225657868,1357
22451426,1357
30299651,1356
225961581,1356
226302566,1355
227019571,1354
212215214,1354
226793589,1354
205852188,1353
30959871,1352
225477122,1352
225064548,1352
226732818,1350
214881852,1350
223549339,1349
224986891,1349
214170931,1348
213776830,1348
225547342,1348
227593325,1348
224444672,1348
223984870,1348
224847288,1347
33167778,1347
225679756,1347
223826531,1346
225090861,1346
225325302,1346
30245386,1345
225019640,1345
227588197,1344
228062136,1343
225613189,1343
224254022,1343
225953159,1343
226558001,1342
209169492,1341
225185454,1340
225174486,1340
221519034,1340
226049417,1339
225503894,1338
227287180,1338
225124418,1337
211310866,1337
224291736,1337
29929621,1336
224520892,1336
224342793,1336
223986808,1336
223775374,1336
224480167,1336
221231940,1334
227299246,1334
225474955,1333
225725733,1333
225794306,1333
218615012,1333
226895328,1332
224194596,1332
121339,1332
222534426,1332
219007079,1332
225419001,1332
227394052,1332
222395972,1331
226411676,1330
226062653,1330
224289250,1330
225416950,1330
226826990,1330
223799138,1328
224564158,1328
226099615,1327
224993163,1327
222665351,1326
224546252,1325
225281622,1325
203012157,1324
209117353,1324
224197809,1324
225388486,1324
225785757,1323
226742029,1323
227524948,1322
205988992,1322
224862700,1321
24079328,1321
222319556,1321
