platform,metric,local_hour,density,n_phases,kappa,min_phases
BR1,PC2,3.9000000000000004,0.05104636155099727,55,4.0,20
BR1,PC2,4.0,0.05035547204090448,55,4.0,20
BR1,PC2,4.1000000000000005,0.04965782714184559,55,4.0,20
BR1,PC2,4.2,0.04895324174382335,55,4.0,20
BR1,PC2,4.3,0.0482415495513542,55,4.0,20
BR1,PC2,4.4,0.04752260551279107,55,4.0,20
BR1,PC2,4.5,0.04679628958151087,55,4.0,20
BR1,PC2,4.6000000000000005,0.04606251197353836,55,4.0,20
BR1,PC2,4.7,0.0453212200033814,55,4.0,20
BR1,PC2,4.800000000000001,0.0445724064884867,55,4.0,20
BR1,PC2,4.9,0.0438161196168649,55,4.0,20
BR1,PC2,5.0,0.04305247407640885,55,4.0,20
BR1,PC2,5.1000000000000005,0.042281663152611594,55,4.0,20
BR1,PC2,5.2,0.04150397141802977,55,4.0,20
BR1,PC2,5.300000000000001,0.04071978756584546,55,4.0,20
BR1,PC2,5.4,0.03992961688469025,55,4.0,20
BR1,PC2,5.5,0.039134092835290644,55,4.0,20
BR1,PC2,5.6000000000000005,0.03833398717351113,55,4.0,20
BR1,PC2,5.7,0.03753021807019554,55,4.0,20
BR1,PC2,5.800000000000001,0.03672385570614293,55,4.0,20
BR1,PC2,5.9,0.035916124870005436,55,4.0,20
BR1,PC2,6.0,0.035108404156399715,55,4.0,20
BR1,PC2,6.1000000000000005,0.034302221448822875,55,4.0,20
BR1,PC2,6.2,0.033499245474094615,55,4.0,20
BR1,PC2,6.300000000000001,0.03270127332847783,55,4.0,20
BR1,PC2,6.4,0.0319102139964021,55,4.0,20
BR1,PC2,6.5,0.03112806800660596,55,4.0,20
BR1,PC2,6.6000000000000005,0.030356903493214075,55,4.0,20
BR1,PC2,6.7,0.02959882904653355,55,4.0,20
BR1,PC2,6.800000000000001,0.028855963846188368,55,4.0,20
BR1,PC2,6.9,0.028130405663990492,55,4.0,20
BR1,PC2,7.0,0.027424197402553543,55,4.0,20
BR1,PC2,7.1000000000000005,0.02673929289558283,55,4.0,20
BR1,PC2,7.2,0.026077522735193138,55,4.0,20
BR1,PC2,7.300000000000001,0.025440560909408164,55,4.0,20
BR1,PC2,7.4,0.0248298930288137,55,4.0,20
BR1,PC2,7.5,0.02424678689552508,55,4.0,20
BR1,PC2,7.6000000000000005,0.02369226612122635,55,4.0,20
BR1,PC2,7.7,0.023167087435698584,55,4.0,20
BR1,PC2,7.800000000000001,0.022671722245173533,55,4.0,20
BR1,PC2,7.9,0.02220634290365859,55,4.0,20
BR1,PC2,8.0,0.021770814053049706,55,4.0,20
BR1,PC2,8.1,0.021364689272569636,55,4.0,20
BR1,PC2,8.200000000000001,0.0209872131581458,55,4.0,20
BR1,PC2,8.3,0.02063732883107907,55,4.0,20
BR1,PC2,8.4,0.020313690755964817,55,4.0,20
BR1,PC2,8.5,0.020014682633334488,55,4.0,20
BR1,PC2,8.6,0.019738440025649673,55,4.0,20
BR1,PC2,8.700000000000001,0.019482877278535943,55,4.0,20
BR1,PC2,8.8,0.019245718214548423,55,4.0,20
BR1,PC2,8.9,0.01902453000596243,55,4.0,20
BR1,PC2,9.0,0.018816759577305702,55,4.0,20
BR1,PC2,9.1,0.018619771848377605,55,4.0,20
BR1,PC2,9.200000000000001,0.01843088910470376,55,4.0,20
BR1,PC2,9.3,0.018247430774704972,55,4.0,20
BR1,PC2,9.4,0.0180667529008968,55,4.0,20
BR1,PC2,9.5,0.01788628661541385,55,4.0,20
BR1,PC2,9.600000000000001,0.017703574966998585,55,4.0,20
BR1,PC2,9.700000000000001,0.017516307495977986,55,4.0,20
BR1,PC2,9.8,0.017322352014125124,55,4.0,20
BR1,PC2,9.9,0.017119783115952067,55,4.0,20
BR1,PC2,10.0,0.016906907025067894,55,4.0,20
BR1,PC2,10.100000000000001,0.01668228246184361,55,4.0,20
BR1,PC2,10.200000000000001,0.016444737304802684,55,4.0,20
BR1,PC2,10.3,0.01619338090595143,55,4.0,20
BR1,PC2,10.4,0.015927612007767315,55,4.0,20
BR1,PC2,10.5,0.0156471222949401,55,4.0,20
BR1,PC2,10.600000000000001,0.015351895695478384,55,4.0,20
BR1,PC2,10.700000000000001,0.015042203621856022,55,4.0,20
BR1,PC2,10.8,0.014718596412039108,55,4.0,20
BR1,PC2,10.9,0.014381891291249968,55,4.0,20
BR1,PC2,11.0,0.014033157227136044,55,4.0,20
BR1,PC2,11.100000000000001,0.013673697092786184,55,4.0,20
BR1,PC2,11.200000000000001,0.013305027583177342,55,4.0,20
BR1,PC2,11.3,0.012928857350788053,55,4.0,20
BR1,PC2,11.4,0.012547063835181135,55,4.0,20
BR1,PC2,11.5,0.01216166925948929,55,4.0,20
BR1,PC2,11.600000000000001,0.011774816254335503,55,4.0,20
BR1,PC2,11.700000000000001,0.011388743547428474,55,4.0,20
BR1,PC2,11.8,0.011005762125758536,55,4.0,20
