metric,platform,phase_local_peak
PC1,JP1,7.307909557544985
PC1,JP1,8.296768590174551
PC1,JP1,21.534467487524893
PC1,JP1,13.326303649717325
PC1,JP1,2.934233484497262
PC1,JP1,23.29743053714131
PC1,JP1,22.075537816837205
PC1,JP1,9.19490688457516
PC1,JP1,8.481109101086012
PC1,JP1,18.38943502302769
PC1,JP1,4.080542441741201
PC1,JP1,2.129742751503958
PC1,JP1,19.37388512644464
PC1,JP1,7.288208576970408
PC1,JP1,6.039311336284467
PC1,JP1,22.22015062962629
PC1,JP1,17.71922367412527
PC1,JP1,13.872355931953749
PC1,JP1,20.256483258672866
PC1,JP1,8.85985540718137
PC1,JP1,3.10404430299738
PC1,JP1,8.698700779909373
PC1,JP1,8.974650044845589
PC1,JP1,19.85889338192169
PC1,JP1,20.754603862854964
PC1,JP1,23.04787365999094
PC1,JP1,22.11328646952133
PC1,JP1,7.205299713486326
PC1,JP1,1.083401015742293
PC1,JP1,20.641954916099664
PC1,JP1,2.367315566358293
PC1,JP1,22.5754170505649
PC1,JP1,14.085629769998327
PC1,JP1,2.458398091200245
PC1,JP1,19.170681473345887
PC1,JP1,22.93459745255582
PC1,JP1,0.9330302052864354
PC1,JP1,22.24223846207901
PC1,JP1,9.167417957607393
PC1,JP1,7.1946928038987785
PC1,JP1,1.635253754388522
PC1,JP1,17.932140780783612
PC1,JP1,10.864109774080196
PC1,JP1,9.468186544485144
PC1,JP1,21.02578576444684
PC1,JP1,6.981027620182957
PC1,JP1,23.049898046022264
PC1,JP1,9.576423661651992
PC1,JP1,8.98340213794335
PC1,JP1,7.455190924445734
PC1,JP1,1.4315447134268666
PC1,JP1,20.896793279710582
PC1,JP1,23.319335201689277
PC1,JP1,22.374894126106327
PC1,JP1,23.159886007588263
PC1,JP1,11.140628674657446
PC1,JP1,7.620723672072945
PC1,JP1,23.49142241497988
PC1,JP1,17.871887970078298
PC1,JP1,7.445935794545932
PC1,JP1,20.87751889346182
PC1,JP1,21.96070237437573
PC1,JP1,19.65911389965592
PC1,JP1,8.395858977345284
PC1,JP1,15.826559742160107
PC1,JP1,11.450260483154434
PC1,JP1,21.24350139717911
PC1,JP1,10.678783937795588
PC1,JP1,7.900001274953414
PC1,JP1,21.07151089384046
PC1,JP1,6.455522934703321
PC1,JP1,12.676427356387006
PC1,JP1,4.340998557495531
PC1,JP1,10.690967852265883
PC1,JP1,9.18229368544453
PC1,JP1,19.58002163333596
PC1,JP1,13.68017981778894
PC1,JP1,4.399025072592366
PC1,JP1,9.706250465708386
PC1,JP1,3.082420709663189
PC1,JP1,2.831487380587013
PC1,JP1,7.94902137461083
PC1,JP1,8.360424903361782
PC1,JP1,6.151237962489407
PC1,JP1,19.887540160522903
PC1,JP1,17.50921779517322
PC1,JP1,19.660593300599555
PC1,JP1,18.997733000131447
PC1,JP1,23.069605523283936
PC1,JP1,0.1850778615206039
PC1,JP1,7.091272261761475
PC1,JP1,8.149270885904969
PC1,JP1,11.398634039439097
PC1,JP1,10.1225370039351
PC1,JP1,8.845652240157904
PC1,JP1,22.01130070054821
PC1,JP1,23.58691396298925
PC1,JP1,6.342764033062942
PC1,JP1,13.35684353993921
PC1,JP1,10.102690686604909
PC1,JP1,8.437030928097464
PC1,JP1,19.912796543431213
PC1,JP1,18.17970162063984
PC1,JP1,6.323219530105092
PC1,JP1,6.633409801666062
PC1,JP1,20.024901986956788
PC1,JP1,16.71315259501833
PC1,JP1,3.600896221482984
PC1,JP1,6.715936027345951
PC1,JP1,23.80497323761041
PC1,JP1,20.339342727388857
PC1,JP1,23.53290311998425
PC1,JP1,10.168990542687329
PC1,JP1,8.58938273274756
PC1,JP1,22.79583565284856
PC1,JP1,22.84109275084153
PC1,JP1,20.61921670148368
PC1,JP1,10.052994562072644
PC1,JP1,21.44303557717213
PC1,JP1,0.4194457943859646
PC1,JP1,5.292628429979171
PC1,JP1,0.2664084677767917
PC1,JP1,19.464468439568293
PC1,JP1,0.2607324432650664
PC1,JP1,22.68094826366399
PC1,JP1,3.955284731807552
PC1,JP1,6.532312489759548
PC1,JP1,10.906573643993246
PC1,JP1,8.58873175171236
PC1,JP1,11.602868150739535
PC1,JP1,4.83195672658173
PC1,JP1,18.70784310808753
PC1,JP1,9.639211015086516
PC1,JP1,17.948856005738264
PC1,JP1,23.32628600422956
PC1,JP1,21.703262127025354
PC1,JP1,10.21543517082653
PC1,JP1,10.288238616256248
PC1,JP1,23.301432884895625
PC1,JP1,0.2002558719401364
PC1,JP1,9.400253778757593
PC1,JP1,5.456936976358204
PC1,JP1,20.489311257054855
PC1,JP1,13.950475739807969
PC1,JP1,19.30018824162588
PC1,JP1,6.6975817593818725
PC1,JP1,9.242551176472816
PC1,JP1,10.647660189174408
PC1,JP1,21.27581851205501
PC1,JP1,12.321285417148314
PC1,JP1,2.063072202492528
PC1,JP1,9.526809304374307
PC1,JP1,20.45372470954223
PC1,JP1,2.4861375137908084
PC1,JP1,0.6271111634468909
PC1,JP1,19.38654724347199
PC1,JP1,1.635125113545751
PC1,JP1,22.17175564187308
PC1,JP1,23.524102112877785
PC1,JP1,6.736539946129479
PC1,JP1,13.044812132752108
PC1,JP1,0.9757590101384892
PC1,JP1,8.200799051683731
PC1,JP1,23.218681372001164
PC1,JP1,9.193786508731009
PC1,JP1,18.0442635521702
PC1,JP1,13.199245988861236
PC1,JP1,5.952710730467345
PC1,JP1,22.46145478858488
PC1,JP1,22.014265973492165
PC1,JP1,15.677878687121638
PC1,JP1,21.330733448478465
PC1,JP1,1.2183658798075037
PC1,JP1,8.605895996832487
PC1,JP1,9.294445886226498
PC1,JP1,7.652188615666027
PC1,JP1,6.472997553354922
PC1,JP1,10.909801130757184
PC1,JP1,6.141023260596317
PC1,JP1,9.983444196717658
PC1,JP1,21.713021805269378
PC1,JP1,11.663702828093417
PC1,JP1,1.2607661269910082
PC1,JP1,6.226592248992105
PC1,JP1,16.211914707104395
PC1,JP1,2.2199334677970626
PC1,JP1,7.98495188975167
PC1,JP1,8.442395250657853
PC1,JP1,2.131832643693734
PC1,JP1,0.0356977522470813
PC1,JP1,10.473093545503769
PC1,JP1,19.02124712599328
PC1,JP1,22.43733534435439
PC1,JP1,8.224218342496677
PC1,JP1,9.714891271734563
PC1,JP1,20.517329494456497
PC1,JP1,19.36034989797249
PC1,JP1,7.747062372256053
PC1,JP1,1.5046637548127606
PC1,JP1,18.85641463984868
PC1,JP1,21.839227200854367
PC1,JP1,10.730215035429294
PC1,JP1,10.610184990481857
PC1,JP1,2.357028884152914
PC1,JP1,7.086547983335681
PC1,JP1,21.17788315196929
PC1,JP1,8.307207645168255
PC1,JP1,19.358660324919253
PC1,JP1,3.5367079989840637
PC1,JP1,20.829444329183563
PC1,JP1,13.335990050200929
PC1,JP1,9.11207821124428
PC1,JP1,23.931505125642225
PC1,JP1,22.79904708574476
PC1,JP1,11.51751835530062
PC1,JP1,6.581113731362919
PC1,JP1,8.33693299073986
PC1,JP1,10.679793911198038
PC1,JP1,11.93201366389679
PC1,JP1,23.47048078756903
PC1,JP1,17.278369376897864
PC1,JP1,22.467091365273134
PC1,JP1,0.7474791974254344
PC1,JP1,22.274448159048823
PC1,JP1,18.750563303912006
PC1,JP1,22.3049168485514
PC1,JP1,17.233994961652655
PC1,JP1,22.0353864193091
PC1,JP1,12.874343686163316
PC1,JP1,4.721143867124063
PC1,JP1,3.637115225620761
PC1,JP1,21.38685349911
PC1,JP1,2.0539157422180097
PC1,JP1,11.408093176589384
PC1,JP1,2.080489812052853
PC1,JP1,18.65696846999393
PC1,JP1,4.671811707466492
PC1,JP1,14.350828796872722
PC1,JP1,18.85188898844329
PC1,JP1,14.4048409436243
PC1,JP1,9.816424651848052
PC1,JP1,21.71264244026668
PC1,JP1,7.2485823155570195
PC1,JP1,14.260003669720088
PC1,JP1,18.536499502443974
PC1,JP1,8.665948647607479
PC1,JP1,6.492594797110954
PC1,JP1,20.26967904432227
PC1,JP1,7.332510538734969
PC1,JP1,4.996165267164631
PC1,JP1,6.602912000086533
PC1,JP1,6.632955735894136
PC1,LA1,3.972824285189663
PC1,LA1,17.233113630933637
PC1,LA1,2.211885189886578
PC1,LA1,7.908789669359603
PC1,LA1,21.162972902569287
PC1,LA1,15.200131793699889
PC1,LA1,16.753356291417408
PC1,LA1,0.3894639739118153
PC1,LA1,18.16881125064603
PC1,LA1,2.6564723630019973
PC1,LA1,2.0398013015619814
PC1,LA1,10.665931818581534
PC1,LA1,18.754820653155637
PC1,LA1,17.55903513160185
PC1,LA1,23.45828267096796
PC1,LA1,0.0990070050849363
PC1,LA1,6.034798372796434
PC1,LA1,11.96587314439481
PC1,LA1,8.397893357236612
PC1,LA1,3.0951471516865805
PC1,LA1,15.233651409135518
PC1,LA1,17.88281221077814
PC1,LA1,17.41577307856809
PC1,LA1,6.2219174292035415
PC1,LA1,6.2986565405493415
PC1,LA1,16.715281875437856
PC1,LA1,15.31336866620829
PC1,LA1,8.017977979139715
PC1,LA1,23.2362556497756
PC1,LA1,23.716382540223435
PC1,LA1,14.596476859055194
PC1,LA1,1.707204445507049
PC1,LA1,2.3812128575818967
PC1,LA1,13.500555596414884
PC1,LA1,16.24871400057635
PC1,LA1,2.7269129262865217
PC1,LA1,8.983859473086937
PC1,LA1,14.977252215095124
PC1,LA1,7.868358671799854
PC1,LA1,7.638339501589082
PC1,LA1,15.906844483405568
PC1,LA1,18.43520218084396
PC1,LA1,8.713623063303361
PC1,LA1,4.641984193042623
PC1,LA1,21.229727003455093
PC1,LA1,5.591930249707758
PC1,LA1,11.817968963323736
PC1,LA1,3.625175763066702
PC1,LA1,12.037168224723407
PC1,LA1,21.705487591346174
PC1,LA1,1.1049515826187353
PC1,LA1,17.906638219886894
PC1,LA1,22.30355221275996
PC1,LA1,1.0738017374054092
PC1,LA1,3.666710314388931
PC1,LA1,4.202433332088623
PC1,LA1,0.438839943552944
PC1,LA1,16.342607366555722
PC1,LA1,15.013603337555768
PC1,LA1,17.80003102288303
PC1,LA1,3.361255912365351
PC1,LA1,17.246983530421236
PC1,LA1,22.884419679983903
PC1,LA1,0.743058935600752
PC1,LA1,2.6102481445795416
PC1,LA1,14.808533340773137
PC1,LA1,21.85008831905738
PC1,LA1,22.545193554553265
PC1,LA1,17.668482527874797
PC1,LA1,6.335534291356366
PC1,LA1,2.027577622981557
PC1,LA1,19.07488536259193
PC1,LA1,22.836549231483467
PC1,LA1,3.44334613670293
PC1,LA1,11.19414921336491
PC1,LA1,19.3315086541649
PC1,LA1,7.79205676815973
PC1,LA1,14.663090574413925
PC1,LA1,1.4952728356666167
PC1,LA1,18.006800488640277
PC1,LA1,4.78070455749346
PC1,LA1,15.631208454708917
PC1,LA1,0.8537416187982618
PC1,LA1,2.638410659861909
PC1,LA1,22.77262891968525
PC1,LA1,23.008560920358768
PC1,LA1,3.067855985162206
PC1,LA1,18.948650254922654
PC1,LA1,0.5044218158129743
PC1,LA1,11.659449091042683
PC1,LA1,2.196334562953604
PC1,LA1,20.965917212884328
PC1,LA1,16.64292150815648
PC1,LA2,5.833594038292469
PC1,LA2,4.888353877716409
PC1,LA2,1.1681457125171102
PC1,LA2,8.186936978336647
PC1,LA2,7.165572513836166
PC1,LA2,19.97651511420259
PC1,LA2,8.611393026191621
PC1,LA2,3.2934443824823294
PC1,LA2,3.8187436407370496
PC1,LA2,10.80047086084154
PC1,LA2,10.917443684540409
PC1,LA2,23.311187114032684
PC1,LA2,21.749225658489696
PC1,LA2,0.8710530789566868
PC1,LA2,11.020344319073752
PC1,LA2,2.491788480233053
PC1,LA2,0.8309242586390462
PC1,LA2,23.737711030878277
PC1,LA2,7.466635019680723
PC1,LA2,18.70733139486641
PC1,LA2,2.5102899040171582
PC1,LA2,16.732997150946378
PC1,LA2,13.915047888767951
PC1,LA2,4.316093302738987
PC1,LA2,20.11071138497858
PC1,LA2,14.55796536333261
PC1,LA2,5.852546182783378
PC1,LA2,6.49309480155314
PC1,LA2,10.808383991342154
PC1,LA2,5.178230762300085
PC1,LA2,21.51467489593597
PC1,LA2,9.215108533152751
PC1,LA2,4.897275427506076
PC1,LA2,9.020878617347316
PC1,LA2,13.794101012675664
PC1,LA2,22.422635286306004
PC1,LA2,16.210885424274085
PC1,LA2,23.575832230841662
PC1,LA2,20.6835446084922
PC1,LA2,3.167639856277768
PC1,LA2,7.983264913521712
PC1,LA2,8.204032535997026
PC1,LA2,16.97105071305955
PC1,LA2,8.570665588138612
PC1,LA2,20.20861151745293
PC1,LA2,22.127701308130757
PC1,LA2,19.670438806395644
PC1,LA2,4.142067094904099
PC1,LA2,0.2491329185771476
PC1,LA2,17.725905481872033
PC1,LA2,17.813646142572313
PC1,LA2,1.2600150270344344
PC1,LA2,14.543224097414768
PC1,LA2,4.169691670627318
PC1,LA2,5.12788109242207
PC1,LA2,12.903084469182833
PC1,LA2,17.31730725880627
PC1,LA2,11.284258242575437
PC1,LA2,7.073915487326925
PC1,LA2,22.50255744452952
PC1,LA2,21.041747598694503
PC1,LA2,19.983374214032526
PC1,LA2,23.16435136382926
PC1,LA2,8.858079202143605
PC1,LA2,23.856495196156352
PC1,LA2,2.4378490922541047
PC1,LA2,4.701258687418741
PC1,LA2,12.201780908244416
PC1,LA2,21.57973418779234
PC1,LA2,16.377601628544433
PC1,LA2,23.99217283046156
PC1,LA2,21.217993045798387
PC1,LA2,18.06254981817785
PC1,LA2,18.421769001447046
PC1,LA2,15.783227693094735
PC1,LA2,1.0882183228688556
PC1,LA2,1.1362376001321612
PC1,LA2,23.40340562640713
PC1,LA2,16.183664990791243
PC1,LA2,3.8098074256086143
PC1,LA2,18.80010234873079
PC1,LA2,6.725835977405541
PC1,LA2,5.421941905460686
PC1,LA2,12.522874137117755
PC1,LA2,21.50571685243488
PC1,LA2,3.658819301722823
PC1,LA2,14.329607727815947
PC1,LA2,21.37129242959092
PC1,LA2,6.876881541606624
PC1,LA2,22.692307327945443
PC1,LA2,15.29327262862963
PC1,LA2,4.781768822787115
PC1,LA2,14.546655431916992
PC1,LA2,0.7749804290290458
PC1,NA1,22.075828162570843
PC1,NA1,13.125976798333465
PC1,NA1,15.637570983921728
PC1,NA1,5.191179612107417
PC1,NA1,15.41797374841893
PC1,NA1,3.811158205236376
PC1,NA1,1.4556721299325508
PC1,NA1,21.97225317496297
PC1,NA1,6.566897850151783
PC1,NA1,16.013509720874442
PC1,NA1,17.609885083572966
PC1,NA1,20.272626218848337
PC1,NA1,23.354200864585035
PC1,NA1,22.81523353442537
PC1,NA1,19.06056171941744
PC1,NA1,19.163753158055023
PC1,NA1,4.513098994109317
PC1,NA1,8.042829452646355
PC1,NA1,17.352300698342596
PC1,NA1,13.593513779877544
PC1,NA1,3.42450569250037
PC1,NA1,21.901057762553062
PC1,NA1,3.211678428819365
PC1,NA1,23.469548698932694
PC1,NA1,0.9374350328467074
PC1,NA1,7.694024439748729
PC1,NA1,21.697627802081676
PC1,NA1,22.920466092514204
PC1,NA1,20.37021172385348
PC1,NA1,16.444472216725842
PC1,NA1,1.8134056817289288
PC1,NA1,2.6527093574852767
PC1,NA1,9.651623152372874
PC1,NA1,20.88357451098084
PC1,NA1,7.389463615422708
PC1,NA1,0.8795434358629368
PC1,NA1,18.63454843781098
PC1,NA1,19.633242275448087
PC1,NA1,22.08324353235468
PC1,NA1,13.533855878012009
PC1,NA1,20.35165163408873
PC1,NA1,9.245328994084202
PC1,NA1,14.272837242890368
PC1,NA1,13.177056324531945
PC1,NA1,17.931645174324526
PC1,NA1,19.03373941699542
PC1,NA1,18.04037343456657
PC1,NA1,8.707574698341627
PC1,NA1,4.570685550699537
PC1,NA1,3.605768671286644
PC1,NA1,15.892494566586194
PC1,NA1,11.58260043040622
PC1,NA1,18.919245339357552
PC1,NA1,11.300769749334862
PC1,NA1,11.689935916551438
PC1,NA1,0.581705412639689
PC1,NA1,0.8036005330645724
PC1,NA1,23.810059905076557
PC1,NA1,1.182206496781269
PC1,NA1,0.4691803888177732
PC1,NA1,0.2768635282764116
PC1,NA1,23.24454659961706
PC1,NA1,21.66989120958745
PC1,NA1,22.791855301167303
PC1,NA1,6.423784094590532
PC1,NA1,22.663821237524758
PC1,NA1,6.45170934749814
PC1,NA1,0.07641762271653
PC1,NA1,4.531789666900874
PC1,NA1,6.639586420001969
PC1,NA1,14.10571860817193
PC1,NA1,20.640391503353868
PC1,NA1,3.862613863676552
PC1,NA1,12.272058561479716
PC1,NA1,19.3213756334063
PC1,NA1,4.139519379347417
PC1,NA1,17.521600506407484
PC1,NA1,13.64822785669606
PC1,NA1,11.96713458506235
PC1,NA1,22.747728958924917
PC1,NA1,1.5644763861386863
PC1,NA1,12.89862492131131
PC1,NA1,23.22997026374932
PC1,NA1,10.825629350730532
PC1,NA1,22.17861590430856
PC1,NA1,15.17656261267988
PC1,NA1,8.848238770786025
PC1,NA1,14.744794988661592
PC1,NA1,18.71535299411436
PC1,NA1,17.33398730017378
PC1,NA1,5.411606239098063
PC1,NA1,20.493064354765792
PC1,NA1,16.964775697298435
PC1,NA1,22.337778311886424
PC1,NA1,22.422841062909644
PC1,NA1,15.392933774357113
PC1,NA1,17.92743739593136
PC1,NA1,5.497739675161991
PC1,NA1,7.246368197324836
PC1,NA1,8.100217568959577
PC1,NA1,0.3914102622113864
PC1,NA1,22.990151484481203
PC1,NA1,13.767632041612146
PC1,NA1,4.443379668199553
PC1,NA1,18.679446662596614
PC1,NA1,18.27353411115472
PC1,NA1,19.7602493715507
PC1,NA1,6.266725099674444
PC1,NA1,22.99779666950647
PC1,NA1,3.494744835597075
PC1,NA1,22.539335332995613
PC1,NA1,11.655878303312782
PC1,NA1,7.776098080922308
PC1,NA1,13.161749182014471
PC1,NA1,5.271103810762474
PC1,NA1,17.532233628918405
PC1,NA1,14.603325804412066
PC1,NA1,17.066038190663008
PC1,NA1,17.557484662736005
PC1,NA1,1.4064107783765438
PC1,NA1,13.199678320651811
PC1,NA1,8.594516907975168
PC1,NA1,22.806596217749654
PC1,NA1,15.112114363533848
PC1,NA1,11.063316206858769
PC1,NA1,23.56904720245109
PC1,NA1,8.234151659975678
PC1,NA1,21.22114300163401
PC1,NA1,2.3292003792184675
PC1,NA1,14.007695491290168
PC1,NA1,13.935299576499652
PC1,NA1,5.32311506364101
PC1,NA1,3.4680862987968144
PC1,NA1,14.717085044445009
PC1,NA1,3.533769212232693
PC1,NA1,0.5229849756409255
PC1,NA1,7.526864766217335
PC1,NA1,7.128931685973431
PC1,NA1,5.363080035073466
PC1,NA1,19.24399696781124
PC1,NA1,0.0899348200233154
PC1,NA1,3.258744194034336
PC1,NA1,19.63515862262684
PC1,NA1,14.34719387947242
PC1,NA1,11.400088378121044
PC1,NA1,10.49701815180319
PC1,NA1,1.3592455952405968
PC1,NA1,7.062718718320795
PC1,NA1,11.54073771025208
PC1,NA1,12.117085937519224
PC1,NA1,5.896216056106155
PC1,NA1,15.786756058343538
PC1,NA1,17.44853377877729
PC1,NA1,3.872795026751485
PC1,NA1,17.282648240469804
PC1,NA1,1.0480890668705314
PC1,NA1,17.477028480153354
PC1,NA1,7.591618188272635
PC1,NA1,2.255613718605128
PC1,NA1,9.598211650410027
PC1,NA1,16.72006911528802
PC1,NA1,20.01170879929151
PC1,NA1,23.4170351696673
PC1,NA1,23.478140009813284
PC1,NA1,4.394338189645554
PC1,NA1,23.55083091170941
PC1,NA1,1.633015535990178
PC1,NA1,18.669728020843586
PC1,NA1,7.310107068109625
PC1,NA1,19.73853334596484
PC1,NA1,21.971614093758514
PC1,NA1,17.36498379695309
PC1,NA1,5.179682495252841
PC1,NA1,22.909165759984404
PC1,NA1,23.216068807111075
PC1,NA1,22.988634052322205
PC1,NA1,20.98805795331684
PC1,NA1,4.7523326828454575
PC1,NA1,7.07810137662468
PC1,NA1,23.96803942402685
PC1,NA1,19.884097157515612
PC1,NA1,4.843233211502822
PC1,NA1,20.133570468227155
PC1,NA1,22.73159345144884
PC1,NA1,13.45735120045358
PC1,NA1,13.848478993765177
PC1,NA1,6.899439061741342
PC1,NA1,19.560131796461608
PC1,NA1,9.77897555368762
PC1,NA1,23.889494266388517
PC1,NA1,23.184626864843388
PC1,NA1,8.75845491259923
PC1,NA1,19.902774800678458
PC1,NA1,10.888103572411456
PC1,NA1,23.328143119584382
PC1,NA1,17.984050179076736
PC1,NA1,0.360637987933325
PC1,NA1,0.6567863860608556
PC1,NA1,3.5158558669501723
PC1,NA1,0.4070979427583028
PC1,NA1,2.0278021987924664
PC1,NA1,17.95373195969671
PC1,NA1,19.066311085829536
PC1,NA1,10.83339275414246
PC1,NA1,0.7855894963003252
PC1,NA1,6.4010905202919
PC1,NA1,12.425863499419416
PC1,NA1,22.74732837218906
PC1,NA1,19.348628790029085
PC1,NA1,2.8930148280209806
PC1,NA1,19.603325709988997
PC1,NA1,21.67883552856559
PC1,NA1,22.020824043347528
PC1,NA1,0.7572565401345432
PC1,NA1,0.6676256853745883
PC1,NA1,19.09811912822864
PC1,NA1,23.4609555195814
PC1,NA1,2.2217076269664977
PC1,NA1,23.458387493421476
PC1,NA1,17.831595596078344
PC1,NA1,12.623899639666543
PC1,NA1,23.41217267218375
PC1,NA1,10.674831897142914
PC1,NA1,15.263060171840095
PC1,NA1,1.43869765401997
PC1,NA1,16.958925839085683
PC1,NA1,18.9606325610672
PC1,NA1,16.880825738903212
PC1,NA1,3.667592834052128
PC1,NA1,22.64411868634624
PC1,NA1,22.694035218420613
PC1,NA1,3.7425634035424498
PC1,NA1,3.374830111312624
PC1,NA1,18.15266690598111
PC1,NA1,16.92940602861715
PC1,NA1,18.924957186229108
PC1,NA1,10.595242168230802
PC1,NA1,6.888065240390713
PC1,NA1,23.646083022767822
PC1,NA1,3.2863210397523765
PC1,NA1,23.259935393921744
PC1,NA1,22.14590688569534
PC1,NA1,10.112185425557277
PC1,NA1,18.778802156853157
PC1,NA1,21.24843604853876
PC1,NA1,21.98517474979533
PC1,NA1,10.484154382269184
PC1,NA1,16.747996880168706
PC1,NA1,6.5550550889850765
PC1,NA1,10.29573256157198
PC1,NA1,22.403485395454
PC1,NA1,0.325807264385622
PC1,NA1,1.966459767455576
PC1,NA1,15.968277924429463
PC1,NA1,1.6882543566819743
PC1,NA1,15.49993041160312
PC1,NA1,17.278699390344286
PC1,NA1,4.7902141105830935
PC1,NA1,6.649323808967107
PC1,NA1,11.502308271465832
PC1,NA1,23.442857151908413
PC1,NA1,0.7815936874645883
PC1,NA1,22.781391346648373
PC1,NA1,20.56186757296721
PC1,NA1,16.377021237589418
PC1,NA1,1.7938940434206074
PC1,NA1,10.972832063008248
PC1,NA1,23.539393161901454
PC1,NA1,4.537162122621021
PC1,OC1,0.1863244129734447
PC1,OC1,14.241690320274522
PC1,OC1,15.922135547330026
PC1,OC1,16.048025062394956
PC1,OC1,23.60374369188524
PC1,OC1,22.960860078072173
PC1,OC1,8.300506847366506
PC1,OC1,22.59787466210202
PC1,OC1,21.59730325995491
PC1,OC1,4.602918070667599
PC1,OC1,16.043540488393408
PC1,OC1,17.278462698581983
PC1,OC1,0.9913969725242922
PC1,OC1,1.537463799513585
PC1,OC1,7.3121407318205875
PC1,OC1,7.989812422027899
PC1,OC1,6.0692665256478655
PC1,OC1,23.51783065726804
PC1,OC1,14.802988664860608
PC1,OC1,6.86859984681066
PC1,OC1,7.824110641219228
PC1,OC1,19.647088329952503
PC1,OC1,11.454972793372209
PC1,OC1,13.776049418105256
PC1,OC1,14.57205186254414
PC1,OC1,6.47851283150262
PC1,OC1,3.2568269203429097
PC1,OC1,20.04118514567579
PC1,OC1,11.457544138966446
PC1,OC1,4.159455233382971
PC1,OC1,0.7282860792784973
PC1,OC1,7.203843897420953
PC1,OC1,6.179358007171516
PC1,OC1,19.86898653473375
PC1,OC1,1.439498306435759
PC1,OC1,12.98867675759012
PC1,OC1,14.350356582512514
PC1,OC1,5.939533870778451
PC1,OC1,15.161391357147
PC1,OC1,13.029131908125809
PC1,OC1,17.590360720734672
PC1,OC1,2.483633232230389
PC1,OC1,12.070685696008873
PC1,OC1,20.956563924783254
PC1,OC1,6.9201325609821644
PC1,OC1,22.50502439493407
PC1,OC1,21.25760097417404
PC1,OC1,1.7338509779054974
PC1,OC1,11.896412798150774
PC1,OC1,8.818569143588974
PC1,OC1,20.97669219710792
PC1,OC1,4.015762412390437
PC1,OC1,19.091877409833
PC1,OC1,17.50672172933216
PC1,OC1,5.004878439632513
PC1,OC1,8.551777822131527
PC1,OC1,2.779041982359804
PC1,OC1,17.850700468914745
PC1,OC1,22.75951096274234
PC1,OC1,16.978202415854696
PC1,OC1,13.96957710558953
PC1,OC1,20.86195122780447
PC1,OC1,5.236574999994637
PC1,OC1,20.083035184288025
PC1,OC1,23.26516951509466
PC1,OC1,10.417473675649063
PC1,OC1,22.4244215527094
PC1,OC1,3.1857736170186897
PC1,OC1,10.183464006840811
PC1,OC1,19.816571207304907
PC1,OC1,6.332182143607987
PC1,OC1,19.926647712302696
PC1,OC1,8.704938873669782
PC1,OC1,7.542334785112143
PC1,OC1,18.72171925327409
PC1,OC1,23.822440061411264
PC1,OC1,2.5490527935198948
PC1,OC1,22.26799177046962
PC1,OC1,16.724430280209948
PC1,OC1,18.846278804580045
PC1,OC1,1.641584950164301
PC1,OC1,10.699180592669771
PC1,OC1,4.0100531934157
PC1,OC1,14.133039305962075
PC1,OC1,1.5337618888257794
PC1,OC1,19.007380425329
PC1,OC1,12.71208557356493
PC1,OC1,9.606870499522898
PC1,OC1,18.974664190109934
PC1,OC1,8.604157484666004
PC1,OC1,12.124961834914124
PC1,OC1,5.371364466252707
PC1,OC1,19.453660814659425
PC1,OC1,2.8947056542870517
PC1,OC1,6.008978768468172
PC1,OC1,8.50148568755641
PC1,OC1,17.257462282469675
PC1,OC1,7.370537951399804
PC1,OC1,10.88775805996194
PC1,OC1,19.56262713020269
PC1,OC1,22.405380817092485
PC1,OC1,14.08850333894082
PC1,OC1,18.911416028115063
PC1,OC1,12.69419806677812
PC1,OC1,21.071332797729823
PC1,OC1,3.3529063108333688
PC1,OC1,6.871575161600624
PC1,OC1,15.64946478773336
PC1,OC1,17.24940447616517
PC1,OC1,13.82908988009262
PC1,OC1,8.230412714252935
PC1,OC1,4.997311248307664
PC1,OC1,1.3602181225958887
PC1,OC1,17.164895769420756
PC1,OC1,15.041947580579496
PC1,OC1,5.339351418263135
PC1,OC1,19.044148022843142
PC1,OC1,11.092169756285886
PC1,OC1,8.77069037613414
PC1,OC1,1.3099342492684585
PC1,OC1,6.205042298454533
PC1,OC1,8.376192492030142
PC1,OC1,16.44382617311924
PC1,OC1,8.428910443841978
PC1,OC1,16.503060083322925
PC1,OC1,23.82128829112957
PC1,OC1,1.6073074126442748
PC1,OC1,22.86702724677143
PC1,OC1,23.01389401172419
PC1,OC1,6.316611145927347
PC1,OC1,21.818062270662487
PC1,OC1,0.7214697226191333
PC1,OC1,7.217631195354215
PC1,OC1,23.06323686243396
PC1,OC1,17.429459198236952
PC1,OC1,16.879813792147807
PC1,OC1,19.420628598766832
PC1,OC1,11.8027947712454
PC1,OC1,7.948480085190059
PC1,OC1,11.981829975296112
PC1,OC1,21.317735911487723
PC1,OC1,9.234045451563697
PC1,OC1,1.169559673280638
PC1,OC1,1.809533989862782
PC1,OC1,2.38002115608316
PC1,OC1,22.128321696845784
PC1,OC1,19.28479395688572
PC1,OC1,21.906171992845536
PC1,OC1,21.591788209239528
PC1,OC1,5.10563719337058
PC1,OC1,20.25883232880515
PC1,OC1,8.369478606757554
PC1,OC1,18.21099447638202
PC1,OC1,0.1751211191153245
PC1,OC1,14.746822174923777
PC1,OC1,21.8362796804056
PC1,OC1,2.266990484646197
PC1,OC1,3.432448983763223
PC1,OC1,14.69128954334332
PC1,OC1,0.1869909244814778
