ACCOUNTID,game_count
230236295,1149
209441835,1149
230295484,1148
46845990,1148
232710962,1148
233375299,1148
228863289,1148
233392120,1147
202683729,1146
214532932,1146
229449875,1146
233449410,1145
228236873,1145
232229435,1145
232506573,1145
232701681,1145
230702721,1144
46433709,1144
233622710,1144
215658631,1144
35976528,1143
212971743,1142
51106083,1142
37987171,1142
205581975,1142
232059077,1142
231796146,1141
232026880,1141
231388923,1141
230800307,1141
221541091,1141
232579092,1140
223758372,1140
231786977,1140
31750106,1140
231165646,1140
213326569,1140
229166976,1139
230991040,1139
233170916,1139
232030593,1139
221462810,1138
228327331,1137
232251527,1137
231952837,1137
233535802,1137
230525077,1137
37146612,1137
231712239,1136
232414201,1136
42782779,1136
32402418,1136
32684848,1136
218113633,1136
231837263,1136
231635402,1135
213267932,1135
228679068,1134
231087003,1134
231783044,1133
231928865,1133
233449196,1133
232356904,1133
229207716,1133
230683908,1132
228737545,1132
226877085,1132
231860963,1131
231928306,1131
204756207,1131
231710885,1131
209621656,1131
228163930,1130
232451118,1130
232305521,1130
232644169,1130
232270700,1130
233605996,1129
231303188,1129
232028616,1129
231689464,1128
231826725,1128
232025191,1128
231439337,1127
231799018,1127
231640654,1127
231626764,1127
231539679,1127
231239150,1127
233007385,1127
230786804,1127
232431045,1126
231163996,1126
233161819,1125
223038429,1124
231376377,1124
232720500,1124
232686228,1123
233701181,1123
231066585,1123
231759079,1123
214174380,1123
230204744,1123
231574872,1123
232931910,1122
231841114,1122
214145515,1121
