ACCOUNTID,game_count
202643538,710
202274663,710
200100121,710
201084381,710
202314248,709
202335552,709
201308243,709
202214325,709
201230004,709
201165987,708
202178311,708
202664862,708
202321580,708
200050662,708
877161,708
202700642,707
201515912,707
201696532,706
202591398,706
1910331,706
202531162,705
201524182,705
202870545,705
201267765,705
202141274,705
202683689,704
202088067,704
202191887,703
82186,702
202139685,702
202754131,702
162042,702
200648420,702
202058287,701
202187330,701
202365809,701
1941452,701
202460519,701
202955982,701
202882342,701
202580716,700
878358,699
202492708,699
202484477,698
200278032,698
202892629,698
200936325,697
202176486,697
202767608,696
201973080,696
203093276,696
202372187,695
200599357,695
202093437,695
200386733,695
358503,695
200304221,694
202301759,694
201733850,694
200343601,694
1626227,694
1136438,693
202644732,692
202319984,692
201889811,692
202813639,692
202073715,691
202509399,691
202562700,691
200464159,691
202896465,691
202772313,691
202858868,691
201920299,690
1884242,690
201827548,690
201242250,690
1195291,690
1889712,690
202420812,690
202512640,689
203151463,689
200671462,689
202441298,689
202199822,688
201998448,688
202335644,688
202837142,688
202212926,688
202543897,688
202531108,688
202908536,688
202627076,687
202086437,687
201455616,687
202599688,687
201580649,687
215910,687
202502162,686
201550522,686
202136809,686
202648126,686
202789538,686
203224633,686
202973592,686
202630304,686
202424174,685
202303032,685
202491265,685
202378816,684
202321878,684
201717355,684
202143036,683
202576968,683
202754204,682
201461617,682
201067902,682
202717731,682
202095065,682
866353,682
201798148,682
200936028,681
201163105,681
202235179,681
202371455,681
200530218,681
202863438,681
202540055,681
202570975,680
202666652,680
201175717,680
664668,680
202702551,679
202351784,679
201051461,678
200517908,678
202518480,678
202330961,677
203026389,677
202279420,677
202372410,677
202556581,677
202340969,677
202997675,677
202355239,676
200510392,676
202171065,676
201199810,676
202953977,675
202089467,675
202541299,674
230348,674
201758654,674
202623451,673
202067300,673
201900664,673
203058049,673
202169482,672
202576479,672
201246884,672
202190496,672
202540126,672
202154245,671
202636931,671
202968174,671
202506021,671
202028734,671
201268615,671
202894556,671
200223959,671
201663616,670
202169727,670
202232012,670
202587113,670
201706325,670
202762831,670
202069087,670
202816185,669
200637144,669
202137926,668
1120274,668
1196654,668
202022122,668
189303,668
203220073,667
201991881,667
201745551,667
201408812,666
201674094,666
203202941,666
202485318,666
202214232,665
203050752,665
202724712,665
202579959,665
202266017,665
202786819,665
202282884,665
202350948,665
202646628,664
202266158,664
202534456,664
202976906,664
203153970,664
202327863,663
455476,663
200305418,663
202588483,663
