ACCOUNTID,game_count
219602190,1148
219488807,1147
220164085,1147
220011223,1147
27955032,1147
219946521,1147
220371794,1147
25422623,1146
220031492,1143
204249451,1143
221112702,1143
219823407,1142
218978294,1142
221277609,1142
220895670,1141
220879720,1141
207795971,1141
219877716,1140
216033920,1139
220183823,1139
220423988,1139
219307351,1138
219636324,1138
217918031,1138
41219833,1137
220034171,1136
207880118,1136
219439031,1136
221187523,1135
220058557,1135
219863427,1135
208076706,1135
219533448,1134
36488875,1134
219111934,1133
206421769,1133
219781554,1133
34071284,1133
208470810,1132
219232455,1132
219160065,1132
219230627,1132
219951206,1131
218519532,1131
33986838,1130
22222901,1130
219895738,1130
26025135,1129
28653405,1129
217547172,1127
217689808,1126
220303238,1126
221319143,1125
219697794,1125
208186248,1125
202682156,1125
28563100,1124
216910700,1124
219043678,1123
219615778,1123
219119970,1122
219258085,1122
219580604,1122
206705526,1121
218634748,1120
220047888,1120
219530412,1120
219974153,1119
220261708,1119
220630747,1119
220475574,1119
25415201,1119
219824164,1118
26543576,1118
218938283,1118
220886418,1117
218670073,1116
210049263,1116
208779686,1116
201221166,1116
220422087,1115
220304224,1115
213324310,1113
211500633,1113
219354449,1113
218370211,1112
219738153,1112
216489140,1112
218067834,1110
209323164,1110
220206378,1109
27572070,1109
41430451,1109
218629846,1108
220102225,1108
219364394,1108
219931740,1107
218076158,1106
220220975,1106
219853479,1105
219630624,1105
217529627,1102
218451736,1101
220237630,1101
220284850,1101
219685408,1101
208187768,1101
220750348,1100
220223005,1100
220152664,1099
220315290,1098
220034056,1098
219411849,1098
203558028,1098
221160432,1098
220997451,1097
220643169,1097
217468061,1097
218055847,1097
220049608,1096
220059558,1096
203882379,1096
219590612,1096
220405659,1096
219425580,1096
221271342,1096
201340667,1095
220984048,1095
203603222,1094
219468456,1094
204570443,1094
220023215,1094
220717400,1094
215846726,1094
203973719,1092
217526337,1092
219512072,1092
219992029,1091
219347322,1091
219784976,1090
219456736,1090
219944998,1089
219287609,1088
218882638,1088
219855755,1087
220920227,1087
221101572,1087
220978609,1087
200985614,1086
202056981,1086
219234152,1086
220757423,1086
209800175,1085
220416725,1085
220132485,1085
28254683,1084
216739107,1084
220307418,1083
202981516,1083
212726411,1083
220079640,1083
219200288,1083
219265419,1083
219457782,1082
217787064,1082
42053835,1082
219623336,1082
219713323,1081
217956886,1080
206709880,1080
210112923,1079
218358748,1079
218866425,1079
203057038,1078
211241723,1078
220475101,1077
42172897,1077
218980019,1077
219714531,1077
219863814,1077
219954634,1073
219212984,1073
218531408,1072
219615219,1072
212486322,1072
215507821,1072
201963152,1071
22560942,1071
40616001,1071
33096653,1071
220072507,1070
208109849,1070
220058228,1070
220187616,1070
220992446,1069
28827687,1069
219426574,1069
219815033,1069
204666036,1069
219236238,1069
219021651,1068
218294338,1068
218713612,1068
220150191,1068
216291513,1068
220685355,1068
219285281,1067
219760192,1066
219186303,1065
210549129,1065
40340135,1065
29225310,1064
35363110,1063
218095064,1063
221083555,1063
218627346,1063
219743074,1063
219711536,1062
219137713,1062
38217964,1062
219560536,1062
219538618,1062
218337715,1061
218374445,1060
220192763,1060
218914250,1060
219473485,1060
219154569,1060
219070108,1060
219092830,1060
211104168,1059
39772940,1059
218790220,1059
215164018,1059
204073794,1059
219648600,1058
209663552,1057
219444436,1056
220205477,1055
220828613,1055
220536699,1055
219799708,1055
220723004,1055
220621934,1055
220188985,1055
214020283,1055
209965317,1055
218042311,1054
219375955,1054
220002145,1054
218269775,1054
220272151,1054
40545357,1054
40001223,1053
218100081,1053
219604029,1053
221236443,1053
206037035,1053
217974897,1053
219742305,1052
23095965,1052
220338763,1052
29633272,1051
219692726,1051
219602996,1051
219699227,1051
219327179,1051
220487617,1051
219826584,1050
220434777,1050
219975142,1050
219842170,1050
220470854,1050
220941884,1049
217322441,1049
211592849,1048
219676945,1048
219202823,1048
213511649,1048
219200761,1048
215850745,1048
32876667,1047
201850342,1047
23497902,1046
220020351,1046
38194318,1046
24369201,1046
219396398,1046
220255951,1046
218630381,1045
210038337,1045
219535740,1044
219879039,1044
219244005,1043
219606351,1043
220583354,1043
219502115,1043
219705741,1043
208239865,1041
221374396,1041
219476232,1041
219698268,1041
219626498,1040
217960898,1040
219554242,1040
213266267,1040
24031439,1039
219908960,1039
207649506,1039
212999275,1039
219589507,1038
219531084,1038
200063861,1038
218697445,1038
207581046,1037
203390779,1037
206097433,1037
220035559,1037
219880347,1037
219930069,1037
217142298,1036
220333830,1036
221380004,1036
219275502,1035
219521862,1035
221340879,1034
204829453,1034
219972076,1033
219785862,1033
219392773,1033
219661414,1033
220917359,1033
219811646,1032
219575296,1032
219496189,1032
220543491,1032
220538070,1030
29925368,1030
220498159,1030
219528400,1030
218316415,1030
220002742,1030
220581034,1029
39964240,1029
206498336,1029
218225493,1029
208416710,1029
219694796,1028
219947601,1028
219602533,1028
206714364,1028
217590770,1028
38636865,1028
220053714,1028
220215921,1027
219767434,1027
218938015,1027
219045837,1027
28675589,1026
40759983,1026
220715576,1026
200259790,1026
208089228,1026
27880886,1025
219709411,1025
205336173,1025
218960194,1024
220832450,1024
220276270,1024
39711259,1023
219676465,1023
219424592,1023
215459885,1023
218785513,1023
220301499,1022
220871779,1022
